131,9443849950,gptariyalur@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
132,9443118802,gptcpdui@gmail.com,"GOVERNMENT POLYTECHNIC COLLEGE, PERUNDURAI"
133,9486501833,gptc136chek@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
134,9688019148,gptcsankarapuram@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
135,9442453999,gptcheyyar@gmail.com,"GOVERNMENT POLYTECHNIC COLLEGE, CHEYYAR"
136,9486067647,gptcsrirangam@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
137,9442229443,gptcgkt@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
138,9445311127,gptcusilai@yahoo.com,GOVERNMENT POLYTECHNIC COLLEGE
139,9444331445,gptuthangarai@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
140,9444748513,rkngptc@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE DR RADHAKRISHNAN NAGAR
141,9500008791,gptkadathur@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
142,9942470129,gptckelamangalam@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
143,9443849950,gptctanjore@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
144,9442624101,vgptc144@gmail.com,"GOVERNMENT POLYTECHNIC COLLEGE, VALANGAIMAN"
145,9994669196,gptcpalacode@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE PALACODE
146,9788014410,gptmohanur@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
147,9442441423,GPTCKDV@GMAIL.COM,GOVERNMENT POLYTECHNIC COLLEGE
148,9444942640,gptcsevvapet@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE SEVVAPET
149,9047150895,gptcvanavasi@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE
175,9444549346,ddgpcw@yahoo.co.in,"DR.DHARMAMBAL GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN,"
176,9842274719,wptcoimbatore@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN
177,9366645844,maduraigpcw@gmail.com,GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN
178,9443872030,bcmwpolytechnic@gmail.com,BHARATHIAR CENTENARY MEMORIAL GOVERNMENT WOMENS POLYTECHNIC
201,9952692360,ptleecnt1939@gmail.com,P.T.LEE CHENGALVARAYA NAICKER POLYTECHNIC COLLEGE
202,9444706636,principaloffice@rkmshome.org,RAMAKRISHNA MISSION POLYTECHNIC COLLEGE
203,9443450744,mrgptsys@murugappapoly.ac.in,MURUGAPPA POLYTECHNIC COLLEGE
204,9345465933,bptckpm@gmail.com,BHAKTAVATSALAM POLYTECHNIC COLLEGE
205,9840390698,amktpc@gmail.com,A.M.K TECHNOLOGICAL POLYTECHNIC COLLEGE
207,9443284079,rajapoly@rpg.ac.in,RAJAGOPAL POLYTECHNIC COLLEGE
208,9486627172,mptc_208@yahoo.co.in,MUTHIAH POLYTECHNIC COLLEGE
209,9443348536,coe@psgpolytech.ac.in,PSG POLYTECHNIC COLLEGE
210,9894221182,examcitspc@gmail.com,CIT SANDWICH POLYTECHNIC COLLEGE
211,9944488036,SRKVTECH56@GMAIL.COM,SRI RAMAKRISHNA MISSION VIDYALAYA POLYTECHNIC COLLEGE
212,9842304202,principal@nptc.ac.in,NACHIMUTHU POLYTECHNIC COLLEGE
213,9894599420,213skptc@gmail.com,SRI KRISHNA POLYTECHNIC COLLEGE
214,9865753679,principaleit@gmail.com,EIT POLYTECHNIC COLLEGE
215,9443346216,office@sakthitech.net,SAKTHI POLYTECHNIC COLLEGE
216,9442238477,slm_tpt@sancharnet.in,THIAGARAJAR POLYTECHNIC COLLEGE
217,8754000990,ssmittpc@gmail.com,SSM POLYTECHNIC COLLEGE
218,9842652936,218ssgpc@gmail.com,SRINIVASA SUBBARAYA POLYTECHNIC COLLEGE
219,9443876959,vdpcollege@gmail.com,VALIVALAM DESIKAR POLYTECHNIC COLLEGE
220,9443156562,ppcprincipal@yahoo.com,PATTUKKOTTAI POLYTECHNIC COLLEGE
221,9791711816,sittrichy@gmail.com,SESHASAYEE INSTITUTE OF TECHNOLOGY
222,9940818092,appcpalani222@yahoo.com,ARULMIGU PALANIANDAVAR POLYTECHNIC COLLEGE
223,9443881831,RUKSHANPOLY@YAHOO.CO.IN,RUKMINI SHANMUGAM POLYTECHNIC COLLLEGE
224,9443609578,principal@annmalaipolytechnic.in,ANNAMALAI POLYTECHNIC COLLEGE
225,9443569332,vsvnpoly@gmail.com,V.S.V.N.POLYTECHNIC COLLEGE (AUTONOMOUS)
226,9443455876,pacrpoly@gmail.com,P.A.C. RAMASAMY RAJA POLYTECHNIC COLLEGE
227,9443382700,mspcexamcell@gmail.com,MOHAMED SATHAK POLYTECHNIC COLLEGE
228,9486667293,agpoly@eth.net,"ARASAN GANESAN POLYTECHNIC COLLEGE, SIVAKASI"
229,9442561073,sankarpolytech@gmail.com,SANKAR POLYTECHNIC COLLEGE
230,9443449902,kamarajpolytechniccollege@gmail.com,KAMARAJ POLYTECHNIC COLLEGE
231,9442082032,principalnpa@gmail.com,NPA CENTENARY POLYTECHNIC COLLEGE
275,9994965528,principal@grgpolytech.ac.in,GRG POLYTECHNIC COLLEGE
276,9442258196,principal@periyarpolytech.com,PERIYAR CENTENARY POLYTECHNIC COLLEGE
277,9487788919,pnrmpoly@gmail.com,PADMABHUSHAN SRI N RAMASWAMI AYYAR MEMORIAL POLYTECHNIC COLS
279,9486746658,anjaptsvk@gmail.com,"AYYANADAR JANAKIAMMAL POLYTECHNIC COLLEGE, SIVAKASI"
280,9994352505,adjdexam@gmail.com,ADJ DHARMAMBAL POLYTECHNIC COLLEGE
301,8610784483,vrptoffice@gmail.com,V.RAMAKRISHNA POLYTECHNIC COLLEGE
302,9094719142,principal302_utr@yahoo.cm,MEENAKSHI AMMAL POLYTECHNIC COLLEGE
303,9003085730,snnpt303@gmail.com,SRI NALLALAGHU NADAR POLYTECHNIC COLLEGE
304,9443193927,principal_aptmmr@yahoo.co.in,ADHIPARASAKTHI POLYTECHNIC COLLEGE
305,9444728761,atapc_305@yahoo.co.in,ARULMIGU THIRUPURASUNDARI AMMAN POLYTECHNIC COLLEGE
306,9444252328,srptpoly@gmail.com,SRIRAM POLYTECHNIC COLLEGE
307,9444767617,vpt307@gmail.com,VALLIAMMAI POLYTECHNIC COLLEGE
310,9600149166,MKPTPRINCIPAL@GMAIL.COM,MEENAKSHI KRISHNAN POLYTECHNIC COLLEGE
311,6381294334,principalsapt@yahoo.com,SWAMY ABEDHANANDHA POLYTECHNIC COLLEGE
312,9487038104,pandiyanpolytech@gmail.com,PANDIYAN POLYTECHNIC COLLEGE
313,9842334533,eptoffice@rediffmail.com,ELUMALAI POLYTECHNIC COLLEGE
315,9944459537,examcelltech@sankara.ac.in,SANKARA POLYTECHNIC COLLEGE
317,9442906047,317sngpc@gmail.com,SREE NARAYANA GURU POLYTECHNIC COLLEGE
318,9965196908,318nlp@gmail.com,NANJIAH LINGAMMAL POLYTECHNIC COLLEGE
319,9944554488,nanjappapolytechnic@yahoo.in,NANJAPPA POLYTECHNIC COLLEGE
320,9976045888,kongu_320@yahoo.co.in,KONGU POLYTECHNIC COLLEGE
323,7826035036,principaltrnp@gmail.com,THIRU RAMAKRISHANA NALLAMMAI POLYTECHNIC COLLEGE
324,9677792232,alameenpoly_erd@yahoo.co.in,AL-AMEEN POLYTECHNIC COLLEGE
325,9789456708,ajkksapt@yahoo.co.in,ANNAI JKK SAMPOORANI AMMAL POLYTECHNIC COLLEGE
326,9442115773,tspt_slm@yahoo.com,THE SALEM POLYTECHNIC COLLEGE
327,9500449955,metmpt@yahoo.com,MUTHAYAMMAL POLYTECHNIC COLLEGE
328,9894931313,328ksrit@gmail.com,K S RANGASAMY INSTITUTE OF TECHNOLOGY
329,9003734532,csiptc@yahoo.co.in,CSI POLYTECHNIC COLLEGE
331,9843578777,principal@sptc.org.in,SUBRAMANIAN POLYTECHNIC COLLEGE
332,9443780308,avcpoly@yahoo.com,A V C POLYTECHNIC COLLEGE
333,9443740418,office@spt.sastra.edu,SHANMUGHA POLYTECHNIC COLLEGE
334,9994100415,ccmrpolytechnic@yahoo.com,C C M RAMAKRISHNA POLYTECHNIC COLLEGE
335,7402711777,karurpolytechnicoffice@gmail.com,THE KARUR POLYTECHNIC COLLEGE
336,9750970182,roeverspoly@gmail.com,THANTHAI ROEVER INSTITUTE OF POLYTECHNIC COLLEGE
337,9941501372,337miet@gmail.com,M.I.E.T POLYTECHNIC COLLEGE
340,9585514662,principal@klnpoly.co,"K.L.NAGASWAMY MEMORIAL POLYTECHNIC COLLEGE,"
341,9677991331,rvspolyprincipal@gmail.com,RATNAVEL SUBRAMANIAM POLYTECHNIC COLLEGE
342,8939498944,cptcodc1@yahoo.co.in,THE CHRISTIAN INSTITUTE FOR TECHNICAL EDUCATION
343,9865165996,tmpc343@yahoo.com,THANGAM-MUTHU POLYTECHNIC COLLEGE
345,8056135768,tpptcollege@gmail.com,THANAPANDIYAN POLYTECHNIC COLLEGE
346,9944102551,skapcmnm@yahoo.com,SEIKALATUR KAMATCHI AMMAN POLYTECHNIC COLLEGE
347,9894909549,prlakptc@yahoo.co.in,ARULMIGU KALASALINGAM POLYTECHNIC COLLEGE
348,9943461212,rspc3348@gmail.com,RAMU-SEETHA POLYTECHNIC COLLEGE
349,8012506075,sapc_mdu@yahoo.co.in,SRI SOLAMALAI POLYTECHNIC COLLEGE
350,9486650498,sspedu84@gmail.com,SRI SOWDAMBIKA POLYTECHNIC COLLEGE
351,9080216174,pnpolytechnicprincipal@yahoo.com,PASUMPON NETHAJI POLYTECHNIC COLLEGE
352,9443261506,352lapc@gmail.com,LAKSHMI AMMAL POLYTECHNIC COLLEGE
353,8220077071,sarp-principal@src.org.in,S.A.RAJAS POLYTECHNIC COLLEGE
354,9659965501,gap354prl_college@yahoo.com,GOMATHI AMBAL POLYTECHNIC COLLEGE
355,9444943053,sxpprincipal@gmail.com,St.Xavier's Polytechnic College
356,9443558636,356msptc@gmail.com,MORNING STAR POLYTECHNIC COLLEGE
357,9486909406,nipoly357@gmail.com,NOORUL ISLAM POLYTECHNIC COLLEGE
358,9789407335,principalsvp358@gmail.com,SRI VENKATESWARA POLYTECHNIC COLLEGE
359,9443282202,principaltmpc@gmail.com,THAI MOOGAMBIGAI POLYTECHNIC COLLEGE
360,7639036831,CKPC360@GMAIL.COM,CHRIST THE KING POLYTECHNIC COLLEGE
362,9952135450,rajaji362@gmail.com,RAJAJI INSTITUTE OF TECHNOLOGY
363,9994821744,principalspt@gmail.com,SRINIVASA POLYTECHNIC COLLEGE
364,9442207333,364gmsmavmm@gmail.com,GMS MAVMM POLYTECHNIC COLLEGE
365,9944912927,parkamc.college@gmail.com,PARK AMC POLYTECHNIC COLLEGE
366,9788860152,asacollege366@gmail.com,ARULMIGU SENTHILANDAVAR POLYTECHNIC COLLEGE
367,9443201091,inbox@mspvl.com,M.S.P.VELAYUTHA NADAR LAKSHMITHAIAMMAL POLYTECHNIC COLLEGE
368,7010732821,principalknskpt@gmail.com,KALAIVANAR N.S.K POLYTECHNIC COLLEGE
369,9585283486,tepca369@gmail.com,THIRUMATHI ELIZABETH POLYTECHNIC COLLEGE
370,9787123908,pallavanpolytechnic@gmail.com,PALLAVAN POLYTECHNIC COLLEGE
371,9443437978,avptc04@gmail.com,ANNAI VELANKANNI POLYTECHNIC COLLEGE
372,9445243027,panimalar372@gmail.com,PANIMALAR POLYTECHNIC COLLEGE
373,8610910838,tshp373@yahoo.com,THIRU SEVEN HILLSPOLYTECHNIC COLLEGE
374,9444051202,princi.cpclpoly@gmail.com,CPCL POLYTECHNIC COLLEGE
375,9487369436,csimgp@gmail.com,MODERATOR GNANADASON POLYTECHNIC COLLEGE
377,8610893872,nampc377@gmail.com,N A MANJAMMAL POLYTECHNIC COLLEGE
378,9444109787,irtpolychennai@gmail.com,IR T POLYTECHNIC COLLEGE
379,9443599279,irtpolybargur@gmail.com,"IRT POLYTECHNIC COLLEGE,BARGUR"
380,9486647753,irtptvl@gmail.com,IRT POLYTECHNIC COLLEGE
381,9367955501,skpt381@gmail.com,SREE KRISHNA POLYTECHNIC COLLEGE
382,9994594158,adhiyamaanpolytech@gmail.com,ADHIYAMAAN POLYTECHNIC COLLEGE
383,9789845233,bharathpoly_1985@yahoo.co.in,BHARATH POLYTECHNIC COLLEGE
384,9865854918,vpt384@yahoo.co.in,Vignesh Polytechnic College
385,9710063197,sbptcollege@yahoo.co.in,SRI BALAJI  POLYTECHNIC  COLLEGE
386,8531870525,drmgrpt@gmail.com,Dr MGR Polytechnic College
387,7598390028,principal387@yahoo.co.in,SRI KRISHNA POLYTECHNIC COLLEGE
388,8667511770,388ritexamcell@gmail.com,RANIPET INSTITUTE OF TECHNOLOGY
401,9500748569,mngpcdote@gmail.com,MOTILAL NEHRU GOVERNMENT POLYTECHNIC COLLEGE
404,6382732773,gttc404@gmail.com,GOVERNMENT TECHNICAL TRAINING CENTRE
405,9443667272,ictvri@gmail.com,GOVT INSTITUTE OF CERAMIC TECHNOLOGY
408,9444076408,COLLEGEOFFICE@SIGAINDIA.COM,SIGA POLYTECHNIC COLLEGE
409,9840317099,principal@hiet.in,HIET POLYTECHNIC COLLEGE
410,9894144151,siptexamcell@gmail.com,SIVAKASI INSTITUTE OF PRINTING TECHNOLOGY
413,8925533943,ITEDGL@YAHOO.CO.IN,INSTITUTE OF TOOL ENGINEERING
414,9486212436,principalkptc@yahoo.co.in,"KARAIKAL POLYTECHNIC COLLEGE,VARICHIKUDY"
415,9443409255,wptc_pdy@yahoo.com,GOVT. POLYTECHNIC COLLEGE FOR WOMEN
419,9443609028,igptcmahe@gmail.com,INDIRA GANDHI POLYTECHNIC COLLEGE
420,9442165478,principalwptckkl@gmail.com,WOMENS POLYTECHNIC COLLEGE
501,9443979337,jacsipoly501@rediffmail.com,JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE
502,8754501118,sairampoly@sairamgroup.in,SRI SAIRAM POLYTECHNIC COLLEGE
503,9443036705,sapolytechniccollege@yahoo.com,S.A. POLYTECHNIC COLLEGE
505,9841319260,psb_505@yahoo.co.in,P S B POLYTECHNIC COLLEGE
506,9994637888,mail2kpt@yahoo.com,KUMARAN POLYTECHNIC COLLEGE
507,9894444590,pdptc@yahoo.co.in,PRIYADARSHINI POLYTECHNIC COLLEGE
508,9843808105,maruthipolytechnic@yahoo.com,MARUTHI POLYTECHNIC COLLEGE
509,9894511359,pmc_polytechnic@yahoo.com,ER.PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE
510,9047047001,cbt.rmpcgvg@gmail.com,RUDHRAVENIMUTHUSWAMYPOLYTECHNICCOLLEGE
511,9894475863,examcell@srptc.ac.in,SRI RAMAKRISHNA POLYTECHNIC COLLEGE
512,7358816577,svptc_512@yahoo.co.in,SRI VENKATESWARA POLYTECHNIC COLLEGE PARASUR
513,9750955882,lathamathavanpolytechnicoffice@gmail.com,LATHA MATHAVAN POLYTECHNIC COLLEGE
514,9600188273,office@amspolytechnic.ac.in,AALIM MUHAMMED SALEGH POLYTECHNIC COLLEGE
515,8985578494,pplbraptcynm@gmail.com,Dr. B.R. AMBEDKAR POLYTECHNIC COLLEGE
516,9442739592,vptcollege516@gmail.com,VENKATESVARA POLYTECHNIC COLLEGE
517,9444121191,517kmptc1997@gmail.com,KRISHNASAMY MEMORIAL POLYTECHNIC COLLEGE
519,9942978528,principal_scadpoly@scad.ac.in,SCAD POLYTECHNIC COLLEGE
520,9442748448,smpc1997@gmail.com,SRI MUTHALAMMAN POLYTECHNIC COLLEGE
521,9600860934,sugunapolytechniccollege@gmail.com,SUGUNA POLYTECHNIC COLLEGE
522,9842879639,522mit@gmail.com,MURUGESAN INSTITUTE OF TECHNOLOGY
523,9750863200,principal@sriragavendra.org,SRI RAGAVENDRA POLYTECHNIC COLLEGE
525,9787844444,525ksrpc@gmail.com,K S R POLYTECHNIC COLLEGE
526,9841427048,sriayyappa_526@yahoo.co.in,SRI AYYAPPA POLYTECHNIC COLLEGE
528,8056395766,srvpc528@gmail.com,SEMBODAIR V POLYTECHNIC COLLEGE
529,9894750682,kar.principal@gmail.com,K.A.R. POLYTECHNIC COLLEGE
532,9791257560,skpc532@gmail.com,SRI KRISHNA POLYTECHNIC COLLEGE
533,9965399888,ppcprincipal@paavai.edu.in,PAAVAI POLYTECHNIC COLLEGE
534,9443115424,pptc.vms@gmail.com,PADALESWARAR POLYTECHNIC COLLEGE
535,9443187680,rdpolytechnic@yahoo.com,RAJA DESINGH POLYTECHNIC COLLEGE
538,9865290911,538sbm@gmail.com,SBM POLYTECHNIC COLLEGE
539,9362399955,andavarpolytech@gmail.com,ANNDAVAR POLYTECHNIC COLLEGE
540,9500150751,lfptc540@gmail.com,LITTLE FLOWER POOLYTECHNIC COLLEGE
541,9944428986,sdpc@sdpc.ac.in,SRI DURGADEVI POLYTECHNIC COLLEGE
542,9994517123,lnp_542@yahoo.co.in,LAXMINARAYANA POLYTECHNIC COLLEGE
544,9597097782,smapcoffice@gmail.com,S M ARUMUGAM POLYTECHNIC COLLEGE
545,9500600502,vivekananda545@yahoo.com,VIVEKANANDA POLYTECHNIC COLLEGE
546,9524990156,tkpcoffice@gmail.com,THE KAVERY POLYTECHNIC COLLEGE
547,8124843229,547SRIPRINCIPAL@GMAIL.COM,S.R.I. POLYTECHNIC COLLEGE
548,9976898685,vdl_aries548@yahoo.co.in,ARIES POLYTECNIC COLLEGE
549,9585597780,pgpptc@gmail.com,PGP POLYTECHNIC COLLEGE
550,9942498882,NPCEXAMCELL@GMAIL.COM,NANDHA POLYTECHNIC COLLEGE
551,9751720454,office_551dspc@yahoo.co.in,DHANALAKSHMI SRINIVASAN POLYTECHNIC COLLEGE
552,9698845297,info@bharath.ac.in,BHARATH POLYTECHNIC COLLEGE
553,9500250987,svptc553@gmail.com,SRI VENKATACHALAPATHY POLYTECHNIC COLLEGE
554,9976975844,cptc554@gmail.com,CHEYYAR POLYTECHNIC COLLEGE
555,9842793358,555muptc@gmail.com,MURUGA POLYTECHNIC COLLEGE
556,8667549540,tiruttani556@gmail.com,TIRUTTANI POLYTECHNIC CVOLLEGE
558,9790066722,dpcpolytechnic@gmail.com,DPC POLYTECHNIC COLLEGE
559,9442286734,pvptc97@gmail.com,P.V. POLYTECHNIC COLLEGE
560,9500627498,raja_sptc@rediffmail.com,SAMUEL POLYTECHNIC COLLEGE
561,9789366663,561dusipolytechnic@gmail.com,DUSI POLYTECHNIC COLLEGE
562,9994103010,srisitheswarar@gmail.com,SHRI SITHESWARAR POLYTECHNIC COLLEGE
563,9445252693,jbptvp@gmail.com,JOHN BOSCO POLYTECHNIC COLLEGE
564,8754012744,564sasptctrichy@gmail.com,SRI ADHISANKARAR POLYTECHNIC COLLEGE
565,9443736441,565lcpc@gmail.com,LALGUDI CO-OPERATIVE POLYTECHNICCOLLEGE
566,9442759666,plpolypp@gmail.com,PASTOR LENSSEN POLYTECHNIC COLLEGE
567,9841228833,567principal@gmail.com,JAYA POLYTECHNIC COLLEGE
568,9443592830,udayapoly@gmail.com,UDAYA POLYTECHNIC COLLEGE
569,9080386156,principaljjpolytechnic@gmail.com,J. J. POLYTECHNIC COLLEGE
570,9443263559,prpcoffice@gmail.com,PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE
571,7530053901,vandayarpoly@gmail.com,VANDAYAR POLYTECHNIC COLLEGE
572,9884478954,apollo_572@yahoo.co.in,APOLLO POLYTECHNIC COLLEGE
573,9443145883,chandypolytech@gmail.com,CHANDY POLYTECHNIC COLLEGE
574,9942308177,info@mptc.in,MAHENDRA POLYTECHNIC COLLEGE
576,9942499877,576PAPTC@GMAIL.COM,P A POLYTECHNIC COLLEGE
577,9585110871,577rvs@gmail.com,RVS POLYTECHNIC COLLEGE
578,9940413511,admin@cpat.co.in,T S SRINIVASAN CENTRE FOR POLYTECHNIC COLLEGE AND ADVANCED G
579,9281090110,suryapoly_579@gmail.com,SURYA POLYTECHNIC COLLEGE
580,9942978506,office@fxpoly.ac.in,FX POLYTECHNIC COLLEGE
581,8903451362,principal_apc@amrita.edu.in,AMRITA POLYTECHNIC COLLEGE
582,9942988608,582mtpcoffice@gmail.com,MOTHER TERASA POLYTECHNIC COLLEGE
583,7825072619,shakthipolytechnic@gmail.com,SHAKTHI INSTITUTE OF FASHION TECHNOLOGY
584,9842453039,examcelltech@sudharsan.org,SUDHARSAN POLYTECHNIC COLLEGE
586,9944971396,kprpc586@gmail.com,PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE
587,9750988224,587principal@gmail.com,A R J POLYTECHNIC COLLEGE
588,9788815704,apcthennilai@gmail.com,ARULMURUGAN POLYTECHNIC COLLEGE
589,9942699426,cendhuran@rediffmail.com,CHENDHURAN POLYTECHNIC COLLEGE
590,9585543437,info@thekongucollege.org,THE KONGU POLYTECHNIC COLLEGE
591,9865223111,591kvpc@gmail.com,KONGHU VELALAR POLYTECHNIC COLLEGE
592,8220013688,mampc@yahoo.com,M.A.M POLYTECHNIC COLLEGE
593,9790007832,nagasivapolytechnic@yahoo.com,NAGA SIVA POLYTECHNIC COLLEGE
594,9786296169,psrpoly@psr.edu.in,P S R POLYTECHNIC COLLEGE
595,9442513159,shreenivasapolytechnic@gmail.com,SHREENIVASA POLYTECHNIC COLLEGE
598,9524909156,598tkit@gmail.com,THE KAVERY INSTITUTE OF TECHNOLOGY
599,9487996604,maharanipolytechnic@gmail.com,MAHARANI POLYTECHNIC COLLEGE
618,9842122295,bicthm_thanjavur@yahoo.co.in,BHARATH INSTITUTE OF CATERING TECHNOLOGY AND HOTEL MANAGEMET
701,9443290346,vetrivinayaha701@gmail.com,VETRI VINAYAHA POLYTECHNIC COLLEGE
702,9047623452,AAROORANPOLYEDU@YAHOO.COM,AAROORAN POLYTECHNIC COLLEGE
703,9442287131,epc703@gmail.com,ELUMALAIYAN POLYTECHNIC COLLEGE
705,8012505002,principalkpc@gmail.com,KONGUNADU POLYTECHNIC COLLEGE
706,9487400459,mass@masscollege.in,MASS POLYTECHNIC COLLEGE
707,9865314402,707mrpc@gmail.com,MEENAAKSHI RAMASAMY POLYTECHNIC COLLEGE
710,6383306036,eepabpc@gmail.com,PAVENDAR BHARATHIDASAN POLYTECHNIC COLLEGE
711,9442512007,srgpolytechnic@yahoo.com,SRG POLYTECHNIC COLLEGE
712,9443686987,sbvpc712@gmail.com,SRI BHARATHI VELU POLYTECHNIC COLLEGE
713,9787300802,spcoffice07@yahoo.com,SUDHARSHANA POLYTECHNIC COLLEGE
714,9092927971,tkspoly@yahoo.co.in,THENI KAMMAVAR SANGAM POLYTECHNIC COLLEGE
715,9940759106,715srirengapolytechnic@gmail.com,SRI RENGA POLYTECHNIC COLLEGE
716,9842622199,nprpc716@gmail.com,N P R POLYTECHNIC COLLEGE
717,9787375717,svpdpi@gmail.com,SRI VENKATESHWARAA POLYTECHNIC COLLEGE
718,9842938054,surabipolynkl@gmail.com,THE SURABI COLLEGE OF POLYTECHNIC
719,7373711918,nip_2k7@yahoo.com,NELLIANDAVAR INSTITUTE OF POLYTECHNIC
720,9442591199,psnpoly@gmail.com,PSN POLYTECHNIC COLLEGE
721,8012523231,rpckulathur@gmail.com,ROYAL POLYTECHNIC COLLEGE
722,9965854518,udhayamcaps_poly@yahoo.com,UDHAYAM POLYTECHNIC COLLEGE
723,9443844789,capepoly723@gmail.com,CAPE POLYTECHNIC COLLEGE
724,9944110972,mitpolytech@gmail.com,MUSIRI INSTITUTE OF TECHNOLOGY
725,9865477018,tipcprincipal@gmail.com,THE INDIAN POLYTECHNIC COLLEGE
726,9944578757,psnitpoly@gmail.com,PSN INSTITUTE OF TECHNOLOGY
727,9629180852,rajivgandhipolytechnic@gmail.com,SRI RAJIVGANDHI POLYTECHNIC COLLEGE
728,9750645018,principalbhavanipolytechnic@gmail.com,BHAVANI POLYTECHNIC COLLEGE
729,9842463500,kpcmpi@gmail.com,KARTHIKEYA POLYTECHNIC COLLEGE
730,7373054550,sriramakrishnapoly@gmail.com,SRI RAMAKRISHNA POLYTECHNIC COLLEGE
732,9442504192,gandhipolytechniccollege@yahoo.com,GANDHI POLYTECHNIC COLLEGE
733,9943232420,chairmanskpc@gmail.com,SALEM KONGU POLYTECHNIC COLLEGE
734,8012507075,kottaimari@gmail.com,KOTTAI MARIYAMMAN POLYTECHNIC COLLEGE
735,9965531777,735excelpolytechnic@gmail.com,EXCEL POLYTECHNIC COLLEGE
736,9585528205,srijaymaruthipolytechnic@gmail.com,SHREE MARUTHI POLYTECHNIC COLLEGE
737,9585500746,paavendharptc@yahoo.co.in,PAAVENDHAR POLYTECHNIC COLLEGE
738,9442429755,srpc253322@yahoo.in,SRI RENGESWARAR POLYTECHNIC COLLEGE
739,9994346772,739vogpc@gmail.com,VOICE OF GOD POLYTECHNIC COLLEGE
740,9524494053,sbkpc@yahoo.com,SRI BALAKRISHNA POLYTECHNIC COLLEGE
741,9600069828,npptc2008@yahoo.com,NARASIMMA PALLAVAN POLYTECHNIC COLLEGE
