"341","9677991331","rvspolyprincipal@gmail.com","RATHINAVEL SUBRAMANIAM POLYTECHNIC COLLEGE"
"342","8939498944","cptcodc1@yahoo.co.in","THE CHRISTIAN INST. FOR TECH EDN POLYTECH COLLEGE"
"343","9865165996","tmpc343@yahoo.com","THANGAM-MUTHU POLYTECHNIC COLLEGE"
"345","8056135768","tpptcollege@gmail.com","THANAPANDIYAN POLYTECHNIC COLLEGE"
"346","9944102551","skapcmnm@yahoo.com","SEIKALATHUR KAMATCHIAMMAN POLYTECHNIC COLLEGE"
"348","9943461212","rspc3348@gmail.com","RAMU SEETHA POLYTECHNIC COLLEGE"
"363","9994821744","principalspt@gmail.com","SRINIVASA POLYTECHNIC COLLEGE"
"352","9443261506","352lapc@gmail.com","LAKSHMIAMMAL POLYTECHNIC COLLEGE"
"372","9445243027","panimalar372@gmail.com","PANIMALAR POLYTECHNIC COLLEGE"
"368","7010732821","principalknskpt@gmail.com","KALAIVANAR N S K POLYTECHNIC COLLEGE"
"359","9443282202","principaltmpc@gmail.com","THAI MOOGAMBIGAI POLYTECHNIC COLLEGE"
"356","9443558636","356msptc@gmail.com","MORNING STAR POLYTECHNIC COLLEGE"
"357","9486909406","nipoly357@gmail.com","NOORUL ISLAM POLYTECHNIC COLLEGE"
"358","9789407335","principalsvp358@gmail.com","SRI VENKATESWARA POLYTECHNIC COLLEGE"
"328","9894931313","328ksrit@gmail.com","K S RENGASAMY INSTITUTE OF TECHNOLOGY"
"362","9952135450","rajaji362@gmail.com","RAJAJI INSTITUTE OF TECHNOLOGY"
"367","9443201091","inbox@mspvl.com","MSP VELAYUTHANADAR LAKSHMITHAIAMMAL  POLY.COLLEGE"
"364","9442207333","364gmsmavmm@gmail.com","G M S  M A V M M POLYTECHNIC COLLEGE"
"365","9944912927","parkamc.college@gmail.com","PARK AMC POLYTECHNIC COLLEGE"
"366","9788860152","asacollege366@gmail.com","ARULMIGU SENTHILANDAVAR POLYTECHNIC COLLEGE"
"381","9367955501","skpt381@gmail.com","SREE KRISHNA POLYTECHNIC COLLEGE"
"373","8610910838","tshp373@yahoo.com","THIRU SEVEN HILLS POLYTECHNIC COLLEGE"
"379","9443599279","irtpolybargur@gmail.com","I R T POLYTECHNIC COLLEGE"
"370","9787123908","pallavanpolytechnic@gmail.com","PALLAVAN POLYTECHNIC COLLEGE"
"354","9659965501","gap354prl_college@yahoo.com","GOMATHI AMBAL POLYTECHNIC COLLEGE"
"353","8220077071","sarp-principal@src.org.in","S A RAJA'S POLYTECHNIC COLLEGE"
"375","9487369436","csimgp@gmail.com","MODERATOR GNANADASAN POLYTECHNIC COLLEGE"
"350","9486650498","sspedu84@gmail.com","SRI SOWDAMBIKA POLYTECHNIC COLLEGE"
"377","8610893872","nampc377@gmail.com","N A MANJAMMAL POLYTECHNIC COLLEGE"
"385","9710063197","sbptcollege@yahoo.co.in","SRI BALAJI POLYTECHNIC COLLEGE"
"387","7598390028","principal387@yahoo.co.in","SRI KRISHNA POLYTECHNIC COLLEGE"
"149","9047150895","gptcvanavasi@gmail.com","GOVERNMENT POLYTECHNIC COLLEGE"
"380","9486647753","irtptvl@gmail.com","I R T POLYTECHNIC COLLEGE"
"408","9444076408","COLLEGEOFFICE@SIGAINDIA.COM","SIGA POLYTECHNIC COLLEGE"
"388","8667511770","388ritexamcell@gmail.com","RANIPET INSTITUTE OF TECHNOLOGY"
"409","9840317099","principal@hiet.in","HIET POLYTECHNIC COLLEGE"
"405","9443667272","ictvri@gmail.com","INSTITUTE OF CERAMIC TECHNOLOGY"
"410","9894144151","siptexamcell@gmail.com","S M P A INSTITUTE OF PRINTING TECHNOLOGY"
"384","9865854918","vpt384@yahoo.co.in","VIGNESH POLYTECHNIC COLLEGE"
"386","8531870525","drmgrpt@gmail.com","DR M G R POLYTECHNIC COLLEGE"
"501","9443979337","jacsipoly501@rediffmail.com","JAYARAJ ANNAPACKIAM C S I POLYTECHNIC COLLEGE"
"510","9047047001","cbt.rmpcgvg@gmail.com","RUDHRAVENI MUTHUSAMY POLYTECHNIC COLLEGE"
"511","9894475863","examcell@srptc.ac.in","SRI RAMAKRISHNA POLYTECHNIC COLLEGE"
"513","9750955882","lathamathavanpolytechnicoffice@gmail.com","LATHA MATHAVAN POLYTECHNIC COLLEGE"
"509","9894511359","pmc_polytechnic@yahoo.com","ER. PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE"
"508","9843808105","maruthipolytechnic@yahoo.com","MARUTHI POLYTECHNIC COLLEGE"
"523","9750863200","principal@sriragavendra.org","SRI RAGAVENDRA POLYTECHNIC COLLEGE"
"507","9894444590","pdptc@yahoo.co.in","PRIYADARSHINI POLYTECHNIC COLLEGE"
"413","8925533943","ITEDGL@YAHOO.CO.IN","INSTITUTE OF TOOL ENGINEERING"
"503","9443036705","sapolytechniccollege@yahoo.com","S A POLYTECHNIC COLLEGE"
"517","9444121191","517kmptc1997@gmail.com","KRISHNASAMY MEMORIAL POLYTECHNIC COLLEGE"
"502","8754501118","sairampoly@sairamgroup.in","SRI SAIRAM POLYTECHNIC COLLEGE"
"506","9994637888","mail2kpt@yahoo.com","KUMARAN POLYTECHNIC COLLEGE"
"516","9442739592","vptcollege516@gmail.com","VENKATESWARA POLYTECHNIC COLLEGE"
"512","7358816577","svptc_512@yahoo.co.in","SRI VENKATESWARA POLYTECHNIC COLLEGE"
"528","8056395766","srvpc528@gmail.com","SEMBODAI R V POLYTECHNIC COLLEGE"
"535","9443187680","rdpolytechnic@yahoo.com","RAJADESINGH POLYTECHNIC COLLEGE"
"547","8124843229","547SRIPRINCIPAL@GMAIL.COM","S R I POLYTECHNIC COLLEGE"
"519","9942978528","principal_scadpoly@scad.ac.in","SCAD GRAMODHAYA POLYTECHNIC COLLEGE"
"540","9500150751","lfptc540@gmail.com","LITTLE FLOWER POLYTECHNIC COLLEGE"
"544","9597097782","smapcoffice@gmail.com","S M ARUMUGAM POLYTECHNIC COLLEGE"
"532","9791257560","skpc532@gmail.com","SRI KRISHNA POLYTECHNIC COLLEGE"
"522","9842879639","522mit@gmail.com","MURUGESAN INSTITUTE OF TECHNOLOGY"
"525","9787844444","525ksrpc@gmail.com","K S R POLYTECHNIC COLLEGE"
"542","9994517123","lnp_542@yahoo.co.in","LAKSHMI NARAYANA POLYTECHNIC COLLEGE"
"534","9443115424","pptc.vms@gmail.com","PADALESWARAR POLYTECHNIC COLLEGE"
"539","9362399955","andavarpolytech@gmail.com","ANNDAVAR POLYTECHNIC COLLEGE"
"546","9524990156","tkpcoffice@gmail.com","THE KAVERY POLYTECHNIC COLLEGE"
"520","9442748448","smpc1997@gmail.com","SRI MUTHALAMMAN POLYTECHNIC COLLEGE"
"533","9965399888","ppcprincipal@paavai.edu.in","PAAVAI POLYTECHNIC COLLEGE"
"545","9500600502","vivekananda545@yahoo.com","VIVEKANANDA POLYTECHNIC COLLEGE"
"564","8754012744","564sasptctrichy@gmail.com","SRI ADHISANKARAR POLYTECHNIC COLLEGE"
"551","9751720454","office_551dspc@yahoo.co.in","DHANALAKSHMI SRINIVASAN POLYTECHNIC COLLEGE"
"572","9884478954","apollo_572@yahoo.co.in","APOLLO POLYTECHNIC COLLEGE"
"549","9585597780","pgpptc@gmail.com","P G P POLYTECHNIC COLLEGE"
"558","9790066722","dpcpolytechnic@gmail.com","D P C POLYTECHNIC COLLEGE"
"552","9698845297","info@bharath.ac.in","BHARATH POLYTECHNIC COLLEGE"
"568","9443592830","udayapoly@gmail.com","UDAYA POLYTECHNIC COLLEGE"
"576","9942499877","576PAPTC@GMAIL.COM","P A POLYTECHNIC COLLEGE"
"553","9500250987","svptc553@gmail.com","SRI VENKATACHALAPATHY POLYTECHNIC COLLEGE"
"555","9842793358","555muptc@gmail.com","MURUGA POLYTECHNIC COLLEGE"
"556","8667549540","tiruttani556@gmail.com","THIRUTHANI POLYTECHNIC COLLEGE"
"559","9442286734","pvptc97@gmail.com","P V POLYTECHNIC COLLEGE"
"570","9443263559","prpcoffice@gmail.com","PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE"
"529","9894750682","kar.principal@gmail.com","K A R POLYTECHNIC COLLEGE"
"355","9444943053","sxpprincipal@gmail.com","ST XAVIERS POLYTECHNIC COLLEGE"
"566","9442759666","plpolypp@gmail.com","PASTOR LENSSEN POLYTECHNIC COLLEGE"
"548","9976898685","vdl_aries548@yahoo.co.in","ARIES POLYTECHNIC COLLEGE"
"554","9976975844","cptc554@gmail.com","CHEYYAR POLYTECHNIC COLLEGE"
"574","9942308177","info@mptc.in","MAHENDRA POLYTECHNIC COLLEGE"
"571","7530053901","vandayarpoly@gmail.com","VANDAYAR POLYTECHNIC COLLEGE"
"577","9585110871","577rvsptc@gmail.com","R V S POLYTECHNIC COLLEGE"
"586","9944971396","kprpc586@gmail.com","PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE"
"579","9281090110","suryapoly_579@gmail.com","SURYA POLYTECHNIC COLLEGE"
"703","9442287131","epc703@gmail.com","ELUMALAIYAN POLYTECHNIC COLLEGE"
"582","9942988608","582mtpcoffice@gmail.com","MOTHER TERASA POLYTECHNIC COLLEGE"
"583","7825072619","shakthipolytechnic@gmail.com","SAKTHI INSTITUTE OF FASHION TECHNOLOGY"
"594","9786296169","psrpoly@psr.edu.in","P S R POLYTECHNIC COLLEGE"
"618","9842122295","bicthm_thanjavur@yahoo.co.in","BHARATH INST OF CATRNG TECNLGY & HOTEL MNGT"
"584","9842453039","examcelltech@sudharsan.org","SUDHARSAN POLYTECHNIC COLLEGE"
"590","9585543437","info@thekongucollege.org","THE KONGU POLYTECHNIC COLLEGE"
"580","9942978506","office@fxpoly.ac.in","F X POLYTECHNIC COLLEGE"
"598","9524909156","598tkit@gmail.com","THE KAAVERY INSTITUTE OF TECHNOLOGY"
"591","9865223111","591kvpc@gmail.com","KONGHU VELALAR POLYTECHINIC COLLEGE"
"589","9942699426","cendhuran@rediffmail.com","CHENDHURAN POLYTECHNIC COLLEGE"
"593","9790007832","nagasivapolytechnic@yahoo.com","NAGA SIVA POLYTECHNIC COLLEGE"
"599","9487996604","maharanipolytechnic@gmail.com","MAHARANI POLYTECHNIC COLLEGE"
"597","7094466476","office597spc@gmail.com","SRINIVASAN POLYTECHNIC COLLEGE"
"588","9788815704","apcthennilai@gmail.com","ARULMURUGAN POLYTECHNIC COLLEGE"
"702","9047623452","AAROORANPOLYEDU@YAHOO.COM","AAROORAN POLYTECHNIC COLLEGE"
"706","9487400459","mass@masscollege.in","MASS POLYTECHNIC COLLEGE"
"704","9952427858","gangaa_gpt2007@yahoo.com","MAISURII  POLYTECHNIC COLLEGE"
"712","9443686987","sbvpc712@gmail.com","SRI BHARATHI VELU POLYTECHNIC COLLEGE"
"734","8012507075","kottaimari@gmail.com","KOTTAI MARIAMMAN POLYTECHNIC COLLEGE"
"722","9965854518","udhayamcaps_poly@yahoo.com","UDHAYAM POLYTECHNIC COLLEGE"
"716","9842622199","nprpc716@gmail.com","N P R POLYTECHNIC COLLEGE."
"717","9787375717","svpdpi@gmail.com","SRI VENKATESHWARAA POLYTECHNIC COLLEGE"
"718","9842938054","surabipolynkl@gmail.com","THE SURABI COLLEGE OF POLYTECHNIC"
"719","7373711918","nip_2k7@yahoo.com","NATIONAL INSTITUTE OF POLYTECHNIC"
"720","9442591199","psnpoly@gmail.com","P S N POLYTECHNIC COLLEGE"
"721","8012523231","rpckulathur@gmail.com","ROYAL POLYTECHNIC COLLEGE"
"728","9750645018","principalbhavanipolytechnic@gmail.com","BHAVANI POLYTECHNIC COLLEGE"
"726","9944578757","psnitpoly@gmail.com","P S N INSTITUTE OF TECHNOLOGY"
"727","9629180852","rajivgandhipolytechnic@gmail.com","SRI RAJIV GANDHI POLYTECHNIC COLLEGE"
"736","9585528205","srijaymaruthipolytechnic@gmail.com","SHREE  MARUTHI POLYTECHNIC COLLEGE"
"730","7373054550","sriramakrishnapoly@gmail.com","SRI RAMAKRISHNA POLYTECHNIC COLLEGE"
"732","9442504192","gandhipolytechniccollege@yahoo.com","GANDHI POLYTECHNIC COLLEGE"
"739","9994346772","739vogpc@gmail.com","VOICE OF GOD POLYECHNIC COLLEGE"
"723","9443844789","capepoly723@gmail.com","CAPE POLYTECHNIC COLLEGE"
"733","9943232420","chairmanskpc@gmail.com","SALEM KONGU POLYTECHNIC COLLEGE"
"737","9585500746","paavendharptc@yahoo.co.in","PAAVENDHAR POLYTECHNIC COLLEGE"
"740","9524494053","sbkpc@yahoo.com","SRI BALAKRISHNA POLYTECHNIC COLLEGE"
"765","9865460460","765sinpc@gmail.com","SIR ISSAC NEWTON POLYTECHNIC COLLEGE"
"745","9994467844","rajalakshmi.polytechnic@gmail.com","RAJALAKSHMI POLYTECHNIC COLLEGE"
"744","8668075907","srptc_744@yahoo.com","SRI RAMACHANDRA POLYTECHNIC COLLEGE"
"743","9047882515","743gpc@gmail.com","GUDIYATTAM POLYTECHNIC COLLEGE"
"764","9842469959","764sripc@gmail.com","SRI RANGANATHAR INSTITUTE OF POLYTECHNIC COLLEGE"
"750","9790326042","ayyappa_750@yahoo.in","AYYAPPA POLYTECHNIC COLLEGE"
"752","9486561354","sasthaa752@yahoo.in","SASTHA POLYTECHNIC COLLEGE"
"753","9698261250","mahathmapoly@gmail.com","MAHATH AMMA POLYTECHNIC COLLEGE"
"766","9150528941","principal.arifapoly@gmail.com","HAJI SHEIK ISMAIL POLYTECHNIC COLLEGE"
"755","9965528041","sribharathipolytechnic@gmail.com","SRI BHARATHI POLYTECHNIC COLLEGE FOR WOMEN"
"762","9750903402","nvpolytechnic@gmail.com","N V POLYTECHNIC COLLEGE"
"772","9843507772","petprincipal@gmail.com","PET POLYTECHNIC COLLEGE"
"758","9488488730","annaipolytechnic@gmail.com","ANNAI COLLEGE OF POLYTECHNIC COLLEGE"
"760","9842441718","sribalamurugantecg@gmail.com","SRI BALAMURUGAN POLYTECHNIC COLLEGE"
"761","9750320000","jayampoly678@gmail.com","JAYAM POLYTECHNIC COLLEGE"
"754","9751309563","stjoseph754@gmail.com","ST. JOSEPH POLYTECHNIC COLLEGE"
"775","9443608139","unionchristianpoly@gmail.com","UNION CHRISTIAN POLYTECHNIC COLLEGE"
"769","9659633440","smpc08@gmail.com","ST. MICHEAL POLYTECHNIC COLLEGE"
"763","9791786538","tpccbe110@gmail.com","THIRUVALLUVAR POLYTECHNIC COLLEGE"
"774","9281090117","uitpoly2008@gmail.com","UDAYA INSTITUTE OF TECHNOLOGY"
"742","9943251628","cholanpoly@yahoo.in","CHOLAN INSTITUTE OF TECHNOLOGY"
"777","9659442845","rrvp.ratna@gmail.com","VICKRAM POLYTECHNIC COLLEGE"
"776","9976248678","srkpc.edu@gmail.com","SRI RAMAKRISHNA POLYTECHNIC COLLEGE"
"780","6363373711","svpolytechniccollege@gmail.com","S.VEERASAMY CHETTIAR POLYTECHNIC COLLEGE"
"804","9787850766","804SRISANTHOSHI@GMAIL.COM","SRI SANTHOSHI POLYTECHNIC COLLEGE"
"809","9487629326","gsv_shakthi@yahoo.com","SRI SAKTHI POLYTECHNIC COLLEGE"
"784","9688839999","svstech@yahoo.com","S.V.S POLYTECHNIC COLLEGE"
"782","9750965175","shivani.sskp@gmail.com","S S K POLYTECHNIC COLLEGE"
"788","9600681276","mitpalmal@gmail.com","MIT POLYTECHNIC COLLEGE"
"783","9790304759","srikarpagapolytechnic@gmail.com","SRI KARPAGA POLYTECHNIC COLLEGE"
"797","9994666396","padmampolytechnic@gmail.com","SRI PADMAM POLYTECHNIC COLLEGE"
"808","9655741246","thmpcvellore@gmail.com","THIRUMALAI-MADHANUR POLYTECHNIC COLLEGE"
"799","8973144477","svpc2009@gmail.com","SRI VIGNESH POLYTECHNIC COLLEGE"
"794","9150602800","vignesh794@gmail.com","VIGNESHWARA POLYTECHNIC COLLEGE"
"795","9790540761","smpc795@yahoo.com","ST.MARIAM POLYTECHNIC COLLEGE"
"796","9345541133","skptc796@gmail.com","SREE KUMARAGURU POLYTECHNIC COLLEGE"
"781","9751808693","cmannamalai@yahoo.co.in","C.M. ANNAMALAI POLYTECNIC COLLEGE"
"785","9345363117","raagavindra@gmail.com","GURU RAAGAVINDRA POLYTECHNIC COLLEGE"
"806","8148495995","vmitajpet@yahoo.com","VETHATHIRI MAHARISHI INSTITUTE OF TECHNOLOGY"
"801","9442741489","srpcoffice801@gmail.com","SRI RAMANA INSTITUTE OF POLYTECHNIC COLLEGE"
"798","9344022775","798srivinayaga@gmail.com","SRI VINAYAGA POLYTECHNIC COLLEGE"
"803","8870416226","aishwaryapoly@gmail.com","AISHWARYA POLYTECHNIC COLLEGE"
"810","9047231578","sjpprincipal@yahoo.in","ST. JOSEPH'S POLYTECHNIC COLLEGE"
"811","9003332808","saptc2009@gmail.com","SRI ANNAMALAI POLYTECHNIC COLLEGE"
"838","9976315216","838vidhyalakshmipolytechnic@gmail.com","VIDHYALAKSHMI POLYTECHNIC COLLEGE"
"839","7708909042","kalapandianpolytech@gmail.com","KALA PANDIAN POLYTECHNIC COLLEGE"
"815","7502603650","nscbpoly@gmail.com","NETHAJI SUBASH CHANDRA BOSE POLYTECHNIC COLLEGE"
"818","9585525460","acharya.ptc@gmail.com","ACHARYA POLYTECHNIC COLLEGE"
"841","9750944176","abcpolytechnic@gmail.com","SHRI RAMANAS ABC POLYTECHNIC COLLEGE"
"822","9894984856","usppoly@gmail.com","U.S.P.POLYTECHNIC COLLEGE"
"819","9994917065","sri.thiagarajar@gmail.com","SRI THIAGARAJAR POLYTECHNIC COLLEGE"
"820","7010878387","jesupolytechnic820@gmail.com","JESU POLYTECHNIC COLLEGE"
"829","9677797550","829TPC@GMAIL.COM","THIRUMALAI POLYTECHNIC COLLEGE"
"823","9842392628","principal.polytechnic@bwda.org.in","BWDA POLYTECHNIC COLLEGE"
"824","9894443796","koviloornspc@gmail.com","NACHIAPPA SWAMIGAL POLYTECHNIC COLLEGE"
"812","9443577046","sptc2009@gmail.com","SURYA POLYTECHNIC  COLLEGE"
"817","9789194018","skp817@gmail.com","SHRI KRISHNAA POLYTECHNIC COLLEGE"
"813","7867083630","saptcollege@gmail.com","SREE ARUMUGHAM POLYTECHNIC COLLEGE"
"831","9994776463","raasipolytechniccollege@gmail.com","RAASI POLYTECHNIC COLLEGE"
"833","9442202673","smspolyoffice2010@gmail.com","S.M.S. POLYTECHNIC COLLEGE"
"814","9003452432","annaimadha@gmail.com","ANNAI MADHA POLYTECHNIC COLLEGE"
"837","9894425222","ketpoly2010@gmail.com","K E T POLYTECHNIC COLLEGE"
"842","9626965028","dpc.polycollege@gmail.com","DEVANGAR POLYTECHNIC COLLEGE"
"821","9489059207","kmgpolytechnic09@gmail.com","K.M.G.POLYTECHNIC COLLEGE"
"836","9600312030","stpolytech@gmail.com","S. THANGAPAZHAM POLYTECHNIC COLLEGE"
"863","9442469611","sreevaikundar2010@gmail.com","SREE VAIKUNDAR POLYTECHNIC COLLEGE"
"853","9698611999","goldenpolytech@yahoo.com","GOLDEN POLYTECHNIC COLLEGE"
"857","8838073313","vkppc857@gmail.com","V.K.P. POLYTECHNIC COLLEGE"
"849","8105170312","jeyapolytechnic@gmail.com","JEYA POLYTECHNIC COLLEGE"
"871","9003600054","mmpolytechniccollege@gmail.com","M.M POLYTECHNIC COLLEGE"
"848","9750110102","848kptc@gmail.com","KUMARAN POLYTECHNIC COLLEGE"
"850","9600294289","thaai.poly@gmail.com","THAAI POLYTECHNIC COLLEGE"
"845","9952035499","sapcvellore@gmail.com","SRI ANNAI POLYTECHNIC COLLEGE"
"860","9994572722","bnpcadmin@gmail.com","BHARATH NIKETAN POLYTECHNIC COLLEGE"
"864","9843205439","mrkptc2010@gmail.com","MRK POLYTECHNIC COLLEGE"
"870","7373777650","psvpolytechnic@gmail.com","PSV POLYTECHNIC COLLEGE"
"851","8608491959","mpcprincipal@gmail.com","MEENAKSHI POLYTECHNIC COLLEGE"
"846","9442600907","hitechpark@yahoo.co.in","HI-TECH POLYTECHNIC COLLEGE"
"869","8344508658","rpc.college@gmail.com","RANGANATHAN POLYTECHNIC COLLEGE"
"872","9751692365","872vptc@gmail.com","VELLORE POLYTECHNIC COLLEGE"
"858","9943120526","drkalamcollege@gmail.com","DR. KALAM POLYTECHNIC COLLEGE"
"843","9585558835","smptc843@gmail.com","SRI MAHALAKSHMI POLYTECHNIC COLLEGE"
