9676,NOORUL ISLAM COLLEGE OF ENGINEERING,0
7135,SNS COLLEGE OF TECHNOLOGY,0
6106,DR.NAGARATHINAM'S COLLEGE OF ENGINEERING,0
9131,VELAMMAL COLLEGE OF ENGINEERING AND TECHNOLOGY,926
4205,AKSHEYAA COLLEGE OF ENGINEERING,0
9625,RAJAS ENGINEERING COLLEGE,2
7154,PARK INSTITUTE OF ARCHITECTURE,2
8102,CAUVERY COLLEGE OF ENGINEERING AND TECHNOLOGY,0
9535,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,42
9117,MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,778
8302,SVS INTERNATIONAL COLLEGE OF ARCHITECTURE,0
4103,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,59
1176,DEEN DAYAL ENGINEERING COLLEGE,0
7242,CAPITAL COLLEGE OF ARCHITECTURE,0
2104,CHENNAI INSTITUTE OF TECHNOLOGY,2444
1115,R.M.D ENGINEERING COLLEGE,0
4214,KRS COLLEGE OF ENGINEERING,0
6107,GOVERNMENT COLLEGE OF ENGINEERING - BARGUR,1
6122,Sengunthar College of Engineering, Tiruchengode ,348
2119,RAJIV GANDHI COLLEGE OF ENGINEERING,392
7326,SRI RAMANATHAN ENGINEERING COLLEGE,0
4102,APOLLO PRIYADARSHANAM INSTITUTE OF TECHNOLOGY,0
7329,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,0
9234,MADURAI SCHOOL OF MANAGEMENT,0
7241,VISHNU LAKSHMI COLLEGE OF ENGINEERING & TECHNOLOGY,0
2115,Panimalar Institute of Technology ,2044
9205,KARUR COLLEGE OF ENGINEERING,0
4211,IFET COLLEGE OF ENGINEERING,0
9617,NARAYANAGURU COLLEGE OF ENGINEERING,97
7124,PPG Business School ,0
4104,ASAN MEMORIAL COLLEGE OF ENGINEERING & TECHNOLOGY,0
7109,INDUS COLLEGE OF ENGINEERING,0
9514,JOE SURESH ENGINEERING COLLEGE,0
6177,GOVERNMENT COLLEGE OF ENGINEERING - SALEM,0
8104,Dhanalakshmi Srinivasan Engineering College ,0
7119,KV INSTITUTE OF MANAGEMENT AND INFORMATION STUDIES,0
6117,NARASU'S SARATHY INSTITUTE OF TECHNOLOGY,540
1129,VEL TECH,0
9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,0
7306,EXCEL COLLEGE OF ARCHITECTURE AND PLANNING,89
2126,Sri muthukumaran institute of Technology ,477
8208,E.G.S.PILLAY ENGINEERING COLLEGE,0
8176,PERIYAR MANIAMMAI COLLEGE OF TECHNOLOGY FOR WOMEN,0
8113,J.J.College Of Engineering and Technology,532
3102,JAGANNATH INSTITUTE OF TECHNOLOGY,0
5112,KANCHI PALLAVAN ENGINEERING COLLEGE,0
7146,R V S COLLEGE OF COMPUTER APPLICATION,0
9529,SCAD ENGINEERING COLLEGE,0
1109,JAYA SURIYA ENGINEERING COLLEGE,0
3104,DHANALAKSHMI SRINIVASAN BUSINESS SCHOOL,0
7120,MAHARAJA INSTITUTE OF TECHNOLOGY,0
8108,HALLMARK BUSINESS SCHOOL,0
4220,SRI RANGAPOOPATHI COLLEGE OF ENGINEERING,244
9101,C.R. ENGINEERING COLLEGE,0
4207,C.K. COLLEGE OF ENGINEERING & TECHNOLOGY,807
7222,SAKTHI INSTITUTE OF INFORMATION AND MANAGEMENT STUDIES,0
1111,JAYA INSTITUTE OF TECHNOLOGY,147
9206,KODAIKANAL INSTITUTE OF TECHNOLOGY,0
7320,MAHARAJA PRITHVI ENGINEERING COLLEGE,0
6120,SAPTHAGIRI COLLEGE OF ENGINEERING,146
7131,SRI SAI RANGANATHAN ENGINEERING COLLEGE,205
1177,J.A. INSTITUTE OF ENGINEERING AND TECHNOLOGY,0
9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,11
4221,St. Anne's College of Engineering and Technology,346
7276,Dr.Mahalingam College of Engineering and Technology,0
9177,Thiagarajar College of Engineering, Madurai,0
5124,SARASWATHI VELU COLLEGE OF ENGINEERING,2
8206,ARASU ENGINEERING COLLEGE,816
8124,M.I.E.T. ENGINEERING COLLEGE,920
6176,Adhiyamaan College of Engineering (Autonomous), Hosur,0
8159,PRIME NEST COLLEGE  OF ARCHITECTURE AND PLANNING,36
5125,SHRI SAPTHAGIRI INSTITUTE OF TECHNOLOGY,0
3132,ST. MARY'S SCHOOL OF MANAGEMENT STUDIES,0
7114,K.P.R.SCHOOL OF BUSINESS,0
9637,NARAYANAGURU SIDDHARTHA COLLEGE OF ENGINEERING,0
5134,University College of Engineering kanchipuram ,612
3100,ANNA UNIVERSITY, TARAMANI CAMPUS,0
8205,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,1024
2103,Arignar Anna institute of science and technology ,193
9236,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY,13
3111,LOYOLA - ICAM COLLEGE OF ENGINEERING AND TECHNOLOGY,1090
9629,Vins Christian College of engineering,107
9621,SIVAJI COLLEGE OF ENGINEERING AND TECHNOLOGY,118
3118,MOHAMMED SATHAK A.J.COLLEGE OF ENGINEERING,564
7148,SCAD INSTITUTE OF TECHNOLOGY,0
9618,PONJESLY COLLEGE OF ENGINEERING,1025
6207,GNANAMANI COLLEGE OF ENGINEERING,169
5121,RANIPPETTAI ENGINEERING COLLEGE,30
1135,RVS PADMAVATHY SCHOOL OF ARCHITECTURE,120
7216,NEHRU INSTITUTE OF MANAGEMENT STUDIES,0
6209,GNANAMANI INSTITUTE OF MANAGEMENT STUDIES,0
6124,Shree Sathyam College of Engineering and Technology ,197
7317,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,346
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,284
3109,JERUSALEM COLLEGE OF ENGINEERING,0
6204,BRAHMA SCHOOL OF BUSINESS,0
2176,E.V.P. ENGINEERING COLLEGE,0
9607,IMMANUEL ARASAR J J COLLEGE OF ENGINEERING,14
3176,AARUPADAI VEEDU INSTITUTE OF TECHNOLOGY,0
8130,OXFORD ENGINEERING COLLEGE,583
2178,SRI PADMAVATHY COLLEGE OF ENGINEERING,0
1201,Jaya School of Architecture ,0
8148,UNIVERSITY COLLEGE OF ENGINEERING, ARIYALUR,298
4129,VI INSTITUTE OF TECHNOLOGY,71
8109,Holy Angels School of Business,0
8118,KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,102
8103,DESIGNED ENVIRONMENT ACADEMY AND RESEARCH INSTITUTE,0
7106,CSI COLLEGE OF ENGINEERING,349
4209,DR. PAUL'S ENGINEERING COLLEGE,0
9603,BETHLAHEM INSTITUTE OF ENGINEERING,466
7152,VIVEKANANDA INSTITUTE OF MANAGEMENT STUDIES,0
8214,PONNAIYAH RAMAJAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,0
8119,M.A.M. SCHOOL OF ARCHITECTURE,23
7314,J.K.K.MUNIRAJAH SCHOOL OF ARCHITECTURE,0
8201,A.R.J. COLLEGE OF ENGINEERING AND TECHNOLOGY,287
8155,SURYA COLLEGE OF ENGINEERING,169
6229,T.S.M. JAIN COLLEGE OF TECHNOLOGY,404
9276,M.KUMARASAMY COLLEGE OF ENGINEERING,0
7315,K.S.R. COLLEGE OF ENGINEERING,0
9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,1111
7115,KALAIGNAR KARUNANIDHI INSTITUTE OF TECHNOLOGY,0
9109,KARPAGA VINAYAGA INSTITUTE OF MANAGEMENT,0
3103,CENTRAL INSTITUTE OF PLASTICS ENGINEERING AND TECHNOLOGY,375
9227,VPV COLLEGE OF ENGINEERING,0
2121,SAKTHI MARIAMMAN ENGINEERING COLLEGE,0
4105,ARS COLLEGE OF ENGINEERING,0
2107,KALSAR COLLEGE OF ENGINEERING,0
9207,M.KUMARASAMY COLLEGE OF ENGINEERING,0
2105,Dmi college of Engineering,832
1126,J N N Institute of Engineering ,177
7231,SVS INSTITUTE OF COMPUTER APPLICATIONS,0
1122,SEVA RATHNA VALLAL RCK COLLEGE OF ENGINEERING,0
5128,SRI NANDHANAM COLLEGE OF ENGINEERING AND TECHNOLOGY,0
5107,G.G.R. COLLEGE OF ENGINEERING,0
9610,K N S K COLLEGE OF ENGINEERING,0
6110,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,756
1116,SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY ,0
9204,Kamaraj College of Engineering and Technology ,0
1104,BHAJARANG ENGINEERING COLLEGE,0
9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,289
6134,HOSUR INSTITUTE OF TECHNOLOGY AND SCIENCE,0
9229,AGNI SCHOOL OF BUSINESS EXCELLENCE,0
9623,AMRITA COLLEGE OF ENGINEERING AND TECHNOLOGY,687
3131,MISRIMAL NAVAJEE MUNOTH JAIN SCHOOL OF ARCHITECTURE,47
9111,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY,176
3129,ANAND SCHOOL OF ARCHITECTURE,28
3115,MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,1144
8115,K. RAMAKRISHNAN COLLEGE OF ENGINEERING,0
3177,HINDUSTAN COLLEGE OF ENGINEERING,0
7238,SASI CREATIVE SCHOOL OF ARCHITECTURE,123
9125,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY,454
7233,AKSHAYA INSTITUTE OF MANAGEMENT STUDIES,0
1123,SRI KRISHNA COLLEGE OF ENGINEERING,222
7157,TIPS SCHOOL OF ARCHITECTURE,44
9132,VICKRAM COLLEGE OF ENGINEERING,18
1102,AALIM MUHAMMED SALEGH ACADEMY OF ARCHITECTURE,125
7319,MAHARAJA ENGINEERING COLLEGE FOR WOMEN,0
4228,VEDHANTHA INSTITUTE OF TECHNOLOGY,0
5120,SRI RAMANA MAHARISHI COLLEGE OF ENGINEERING,0
4202,A.C.T. COLLEGE OF ENGINEERING AND TECHNOLOGY,0
6216,MUTHAYAMMAL ENGINEERING COLLEGE,0
6104,COLLEGE OF BUSINESS MANAGEMENT,0
7305,EXCEL BUSINESS SCHOOL,0
8152,NALANDA SCHOOL OF BUSINESS,0
2130,SREE SASTHA SCHOOL OF ARCHITECTURE AND PLANNING,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,438
9634,SIGMA COLLEGE OF ARCHITECTURE,124
7318,MAHARAJA ENGINEERING COLLEGE,0
4119,SHRI ANDAL ALAGAR COLLEGE OF ENGINEERING,41
4177,BHARATH INSTITUTE OF SCIENCE AND TECHNOLOGY,0
4124,Sri Sai Ram Institute of Technology ,0
6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,149
8153,RVS-KVK SCHOOL OF ARCHITECTURE,11
2177,SANTHOSA ENGINEERING COLLEGE,0
6179,VINAYAKA MISSIONS KIRUPANANDA VARIYAR ENGINEERING COLLEGE,0
8142,SHRI ANGALA AMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,54
7151,SUGUNA SPARK BUSINESS SCHOOL,0
7176,COIMBATORE INSTITUTE OF TECHNOLOGY,0
7149,SCHOOL OF ARCHITECTURE,C.I.E.T,43
7246,Rathinam School of Architecture,75
1119,S.A. ENGINEERING COLLEGE,0
7224,SAN INTERNATIONAL INFO SCHOOL,0
9577,ARULMIGU KALASALINGAM COLLEGE OF ENGINEERING,0
9530,ST.MOTHER THERESA ENGINEERING COLLEGE,492
4112,LORD AYYAPPA INSTITUTE OF ENGINEERING AND TECHNOLOGY,0
2122,Saveetha Engineering college (Autonomous),0
8154,SRI RAMAKRISHNA COLLEGE OF ENGINEERING,349
8150,DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,526
7330,VIDHYA MANDHIR INSTITUTE OF TECHNOLOGY,0
8123,M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,0
4178,S.R.M. ENGINEERING COLLEGE,0
8140,SHIVANI COLLEGE OF ENGINEERING AND TECHNOLOGY,0
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,822
8131,Pavendar Bharathidasan College of Engineering and Technology,337
1121,SAMS COLLEGE OF ENGINEERING AND TECHNOLOGY,40
8221,University College of Engineering Pattukkottai,464
6119,RKKR SCHOOL OF MANAGEMENT STUDIES,0
5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,27
9220,Sri Vidya college of engineering and technology ,158
7112,JAI SHRIRAM ENGINEERING COLLEGE,567
1110,JOHN BOSCO ENGINEERING COLLEGE,0
7206,HAPPY VALLEY BUSINESS SCHOOL,0
9128,Syed Ammal Engineering College,453
1106,INDIRA INSTITUTE OF ENGINEERING AND TECHNOLOGY,131
1133,Annai Veilankanni's college of Engineering,1000
9615,MARIA COLLEGE OF ENGINEERING AND TECHNOLOGY,371
3105,Dhanalakshmi Srinivasan College of Engineering and Technology,1292
9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,3218
6125,SRI VENKATESWARA INSTITUTE OF ENGINEERING,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,1159
6223,S R S COLLEGE OF ENGINEERING AND TECHNOLOGY,0
9123,SACS M.A.V.M.M ENGINEERING COLLEGE,483
6111,KNOWLEDGE BUSINESS SCHOOL,0
9638,GOOD SHEPHERD COLLEGE OF ENGINEERING & TECHNOLOGY,103
6118,P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,714
9108,KARAIKUDI INSTITUTE OF TECHNOLOGY AND KARAIKUDI INSTITUTE OF MANAGEMENT,150
7228,SRI ESHWAR COLLEGE OF ENGINEERING,0
9606,DMI ENGINEERING COLLEGE,333
9176,Alagappa Chettiar Government College of Engineering and Technology,1
9107,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,90
4109,GALAXY INSTITUTE OF MANAGEMENT,0
5136,SHRI SITHESWARAR ENGINEERING COLLEGE,0
9601,ANNAI VAILANKANNI COLLEGE OF ENGINEERING, KANYAKUMARI ,342
8136,ROEVER INSTITUTE OF MANAGEMENT,0
7132,RVS INSTITUTE OF MANAGEMENT STUDIES,0
9516,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,83
6113,MAHENDRA ENGINEERING COLLEGE,0
9113,MICHAEL INSTITUTE OF MANAGEMENT,0
8143,SRINIVASAN ENGINEERING COLLEGE,0
9124,SHANMUGANATHAN ENGINEERING COLLEGE,340
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,272
4111,INDIRA GANDHI COLLEGE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,0
7118,KTVR KNOWLEDGE PARK FOR ENGINEERING AND TECHNOLOGY,0
7139,SRI RANGANATHAR INSTITUTE OF ENGINEERING & TECHNOLOGY,602
2127,SRI VENKATESWARA COLLEGE OF ENGINEERING,0
4176,B.S.ABDUR RAHMAN CRESCENT ENGINEERING COLLEGE,0
3106,EASWARI ENGINEERING COLLEGE,0
4210,Quannta school of software engineering,0
8157,ELIZABETH COLLEGE OF ENGINEERING AND TECHNOLOGY,0
7179,KUMARAGURU COLLEGE OF TECHNOLOGY,0
7117,KGISL INSTITUTE OF TECHNOLOGY,1152
4218,SARASWATHY COLLEGE OF ENGINEERING AND TECHNOLOGY,90
7235,NIGHTINGALE INSTITUTE OF TECHNOLOGY,0
9626,UDAYA SCHOOL OF ENGINEERING,963
7309,EXCEL ENGINEERING COLLEGE,0
8213,Parisutham Institute of Technology and Science ,206
7108,DR.NALLINI INSTITUTE OF ENGINEERING AND TECHNOLOGY,0
6131,VIVEKANANDHA INSTITUTE OF ENGINEERING & TECHNOLOGY FOR WOMEN,0
5137,MMES ACADEMY OF ARCHITECTURE,38
3124,ST.JOSEPH'S INSTITUTE OF TECHNOLOGY,1717
9538,V.P.M.M. COLLEGE OF  ARCHITECTURE FOR WOMEN,1
1125,SRI VENKATESWARA INSTITUTE OF SCIENCE AND TECHNOLOGY,226
9501,A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,11
8135,ROEVER ENGINEERING COLLEGE,607
6132,VIVEKANANDHA BUSINESS SCHOOL FOR WOMEN,0
9611,LORD JEGANNATH COLLEGE OF ENGINEERING AND TECHNOLOGY,227
9614,MAR EPHRAEM COLLEGE OF ENGINEERING AND TECHNOLOGY,760
7322,NANDHA ENGINEERING COLLEGE,0
9203,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,609
6208,GNANAMANI COLLEGE OF TECHNOLOGY,1669
3134,NATIONAL INSTITUTE OF TECHNICAL TEACHERS TRAINING AND RESEARCH,0
4110,GOPAL RAMALINGAM MEMORIAL ENGINEERING COLLEGE,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,0
7225,SASI CREATIVE SCHOOL OF BUSINESS,0
9240,AGNI SCHOOL OF ARCHITECHTURE,10
9103,CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,101
7177,GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE,0
1131,Veltech Multitech Dr. Rangarajan Dr. Sakunthala Engineering College,0
9631,ARUL COLLEGE OF TECHNOLOGY,0
8134,ROEVER COLLEGE OF ENGINEERING AND TECHNOLOGY,94
3116,MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE,525
9515,KALASALINGAM INSTITUTE OF TECHNOLOGY,0
7226,SNT GLOBAL ACADEMY OF MANAGEMENT STUDIES AND TECHNOLOGY,0
8209,GNANAM SCHOOL OF BUSINESS,0
4118,RRASE COLLEGE OF ENGINEERING,410
4126,SRI VENKATESWARAA COLLEGE OF TECHNOLOGY,343
7310,GEM BUSINESS ACADEMY,0
4128,SRM VALLIAMMAI ENGINEERING COLLEGE,0
7234,N.R. SCHOOL OF ARCHITECTURE,0
9217,SETHU INSTITUTE OF TECHNOLOGY,0
8145,THE SELVAM WOMEN EXCELLENCE ENGINEERING TECHNOLOGY,0
1181,DR.M.G.R. ENGINEERING COLLEGE,0
9102,CENTRAL ELECTROCHEMICAL RESEARCH INSTITUTE (CSIR) KARAIKUDI,106
9239,ARINGER ANNA COLLEGE OF ENGINEERING AND TECHNOLOGY,0
7127,AMBAL PROFESSIONAL GROUP OF INSTITUTIONS,0
7141,SRIGURU INSTITUTE OF TECHNOLOGY,0
8116,K.K.C COLLEGE OF ENGINEERING AND TECHNOLOGY,0
7121,MCGAN'S OOTY SCHOOL OF ARCHITECTURE,122
6116,MAHENDRA INSTITUTE OF TECHNOLOGY,0
5129,SRI RENUGAMBAL COLLEGE OF ARCHITECTURE,0
6121,SENGUNTHAR B SCHOOL FOR WOMEN,0
7105,COIMBATORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,0
9633,ROHINI COLLEGE OF ENGINEERING AND TECHNOLOGY,1674
9115,MOHAMED SATHAK ENGINEERING COLLEGE,651
7230,SRI VENKATESWARA INSTITUTE OF INFORMATION TECHNOLOGY AND MANAGEMENT,0
6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,1003
1139,INTERNATIONAL MARITIME ACADEMY,10
7129,RVS TECHNICAL CAMPUS-COIMBATORE,614
1178,RAJA RAJESWARI ENGINEERING COLLEGE,0
3125,T.J. INSTITUTE OF TECHNOLOGY,173
7223,SAN INTERNATIONAL BUSINESS SCHOOL,0
9511,INFANT JESUS COLLEGE OF ENGINEERING AND TECHNOLOGY,0
9126,Sri Bharathi Engineering College for Women,150
8125,MAHALAKSHMI ENGINEERING COLLEGE,222
7377,K.S.RANGASAMY COLLEGE OF TECHNOLOGY,0
6219,PAAVAAI GROUP OF INSTITUTIONS,0
9212,VEERAMMAL ENGINEERING COLLEGE,15
7232,SVS INSTITUTE OF MANAGEMENT STUDIES,0
1132,Velammal Engineering College ,0
9523,PSN ENGINEERING COLLEGE,424
2128,JAYA COLLEGE OF ENGINEERING AND TECHNOLOGY,70
7150,SUGUNA COLLEGE OF ENGINEERING,273
1182,P.M.R. INSTITUTE OF TECHNOLOGY,0
9134,DHAYA COLLEGE OF ENGINEERING,0
4120,Tagore Engineering College,24
3113,MEASI ACADEMY OF ARCHITECTURE,436
4122,SRI LAKSHMI AMMAL ENGINEERING COLLEGE,0
6101,ALPHA INSTITUTE OF MANAGEMENT,0
7130,RANGANATHAN ARCHITECTURE COLLEGE,67
7180,P.S.G. COLLEGE OF TECHNOLOGY,0
6212,KING COLLEGE OF TECHNOLOGY,0
6123,SENGUNTHAR ENGINEERING COLLEGE,0
2108,KINGS ENGINEERING COLLEGE,1296
1118,Veltech Multitech Dr. Rangarajan Dr. Sakunthala Engineering College,44
8147,SRM TRP ENGINEERING COLLEGE,878
4108,G.K.M. COLLEGE OF ENGINEERING AND TECHNOLOGY,256
3133,JAWAHAR SCHOOL OF ARCHITECTURE PLANNING AND DESIGN,SALIGRAMAM,3
7229,SRI VENKATESWARA COLLEGE OF COMPUTER APPLICATIONS AND MANAGEMENT,0
1108,JAYA ENGINEERING COLLEGE,623
5130,ST.JOHN'S COLLEGE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,0
4117,PRINCE SHRI VENKATESHWARA PADMAVATHY ENGINEERING COLLEGE,589
8132,PAVENDAR BHARATHIDASAN INSTITUTE OF INFORMATION TECHNOLOGY,0
5123,S.K.P. INSTITUTE OF TECHNOLOGY,0
2116,RAJALAKSHMI ENGINEERING COLLEGE,0
7144,TEJAA SHAKTHI INSTITUTE OF TECHNOLOGY FOR WOMEN,0
9636,LOURDES MOUNT COLLEGE OF ENGINEERING AND TECHNOLOGY,101
3122,SRI SIVASUBRAMANIYA NADAR COLLEGE OF ENGINEERING,0
1138,SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,249
4217,S.R.I COLLEGE OF ENGINEERING AND TECHNOLOGY,0
6133,VIVEKANANDHA INSTITUTE OF INFORMATION AND MANAGEMENT STUDIES,0
7182,AMRITA INSTITUTE OF TECHNOLOGY AND SCIENCE,0
9226,VIJAY INSTITUTE OF MANAGEMENT ,0
9624,TAMIZHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,0
8223,VANDAYAR ENGINEERING COLLEGE,278
3127,THE NEW ROYAL COLLEGE OF ENGINEERING AND TECHNOLOGY,0
6214,MAHA BARATHI ENGINEERING COLLEGE,631
7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,0
7378,KONGU ENGINEERING COLLEGE,1
1117,R.M.K. ENGINEERING COLLEGE,0
8121,M.A.M. SCHOOL OF ENGINEERING,600
9121,PANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY,0
7202,AJK INSTITUTE OF MANAGEMENT,0
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,0
1179,ST.PETER'S ENGINEERING COLLEGE,0
7145,UNITED INSTITUTE OF TECHNOLOGY,299
9224,V K S COLLEGE OF ENGINEERING AND TECHNOLOGY,0
3117,MOHAMED SATHAK A.J ACADEMY OF ARCHITECTURE,186
4123,SRI RAMANUJAR ENGINEERING COLLEGE,379
6114,MAHENDRA ENGINEERING COLLEGE FOR WOMEN,536
1180,VEL TECH,0
3114,MEENAKSHI COLLEGE OF ENGINEERING,868
5111,ARUNAI COLLEGE OF ENGINEERING,0
2123,SREE SASTHA COLLEGE OF ENGINEERING,0
8139,SHIVANI ENGINEERING COLLEGE,86
8141,SHIVANI SCHOOL OF BUSINESS MANAGEMENT,0
7302,Al ameen Engineering College (Autonomous),0
9531,THAMIRABHARANI ENGINEERING COLLEGE,579
7133,S N S COLLEGE OF ENGINEERING,0
9519,P.S.R. ENGINEERING COLLEGE,0
7201,A.S.L. PAULS COLLEGE OF ENGINEERING AND TECHNOLOGY,0
7217,P A COLLEGE OF ENGINEERING AND TECHNOLOGY,0
9105,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,121
4101,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,746
2114,PANIMALAR ENGINEERING COLLEGE,60
7376,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,0
