iamneo,Information Technology,Front-End Information Technology with Angular,Front-End,2,MCA,,"1,2,3",Hybrid,120,"Upon completion of this course, you will be able to • Build a simple HTML text site
• Style web pages using CSS
• Program websites with JavaScript
• Build a setup using Bootstrap
• Implement a functional front-end web application using Angular",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 5,000/- per student",,Hybrid
iamneo,Information Technology,Front-End Information Technology with React,Front-End,1,Any,,"1,2,3,4",Hybrid,120,"Upon completion of this course, you will be able to • Build a simple HTML text site
• Style web pages using CSS
• Program websites with JavaScript
• Build a setup using Bootstrap
• Implement a functional front-end web application using React",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 5,000/- per student",,Hybrid
iamneo,Information Technology,Front-End Information Technology with React,Front-End,2,MCA,,"1,2,3",Hybrid,120,"Upon completion of this course, you will be able to • Build a simple HTML text site
• Style web pages using CSS
• Program websites with JavaScript
• Build a setup using Bootstrap
• Implement a functional front-end web application using React",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 5,000/- per student",,Hybrid
iamneo,Information Technology,Java Full Stack with Angular,Java,1,Any,,"1,2,3,4",Hybrid,250,"• The learners will be able to build a fully functional web application
• Understand and develop basic HTML, CSS and JS frontend applications
• Understand backend using JAVA + Mysql",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government colleges - Free
For Others - Rs. 10,000/- per student",,Hybrid
iamneo,Information Technology,Java Full Stack with Angular,Java,2,MCA,,"1,2,3",Hybrid,250,"• The learners will be able to build a fully functional web application
• Understand and develop basic HTML, CSS and JS frontend applications
• Understand backend using JAVA + Mysql",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government colleges - Free
For Others - Rs. 10,000/- per student",,Hybrid
iamneo,Information Technology,Java Full Stack with React,Java,1,Any,,"1,2,3,4",Hybrid,250,"• The learners will be able to build a fully functional web application
• Understand and develop basic HTML, CSS and JS frontend applications
• Understand backend using JAVA + Mysql",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 10,000/- per student",,Hybrid
iamneo,Information Technology,Java Full Stack with React,Java,2,MCA,,"1,2,3",Hybrid,250,"• The learners will be able to build a fully functional web application
• Understand and develop basic HTML, CSS and JS frontend applications
• Understand backend using JAVA + Mysql",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 10,000/- per student",,Hybrid
iamneo,Information Technology,Object Oriented Analysis and Design,Programming,1,Any,,"1,2,3,4",Hybrid,120,"At the end of the course, students will be able to • Design with the UML dynamic and implementation diagrams
• Test the software design with its requirement specifications
• Improve the software designs with design patterns",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Object Oriented Analysis and Design,Programming,2,MCA,,"1,2,3",Hybrid,120,"At the end of the course, students will be able to • Design with the UML dynamic and implementation diagrams
• Test the software design with its requirement specifications
• Improve the software designs with design patterns",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Object Oriented Programming using C++,C++,1,Any,,"1,2,3,4",Hybrid,120,"At the end of the course, you will be able to • Learn basics of programming knowledge in C++
• Write the C++ code for a given algorithm
• Write programs that perform operations using derived data types
• Implement Programs with pointers and arrays, perform pointer, arithmetic, and use the pre-processor",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Object Oriented Programming using C++,C++,2,MCA,,"1,2,3",Hybrid,120,"At the end of the course, you will be able to • Learn basics of programming knowledge in C++
• Write the C++ code for a given algorithm
• Write programs that perform operations using derived data types
• Implement Programs with pointers and arrays, perform pointer, arithmetic, and use the pre-processor",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Problem Solving and Python Programming,Python,1,Any,,"1,2,3,4",Hybrid,120,"At the end of the course, you will be able to • Learn basics of programming knowledge in Python
• Understand decision making and functions in python
• Understand basic concepts of object-oriented design technique
• Work on the concept of computational complexity",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Problem Solving and Python Programming,Python,2,MCA,,"1,2,3",Hybrid,120,"At the end of the course, you will be able to • Learn basics of programming knowledge in Python
• Understand decision making and functions in python
• Understand basic concepts of object-oriented design technique
• Work on the concept of computational complexity",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Programming in C,C++,1,Any,,"1,2,3,4",Hybrid,120,"At the end of the course, you will be able to • Learn basics of programming knowledge in C
• Write the C code for a given algorithm
• Write programs that perform operations using derived data types
• Implement Programs with pointers and arrays, perform pointer arithmetic, and use the pre-processor",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Programming in C,C++,2,MCA,,"1,2,3",Hybrid,120,"At the end of the course, you will be able to • Learn basics of programming knowledge in C
• Write the C code for a given algorithm
• Write programs that perform operations using derived data types
• Implement Programs with pointers and arrays, perform pointer arithmetic, and use the pre-processor",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Programming in JAVA,Java,1,Any,,"1,2,3,4",Hybrid,120,"At the end of the course, you will be able to • Learn basics of programming knowledge in JAVA
• Write programs using abstract classes
• Write programs that perform operations using derived data types
• Write programs for solving real world problems using java collection frame work",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Programming in JAVA,Java,2,MCA,,"1,2,3",Hybrid,120,"At the end of the course, you will be able to • Learn basics of programming knowledge in JAVA
• Write programs using abstract classes
• Write programs that perform operations using derived data types
• Write programs for solving real world problems using java collection frame work",Course completion certificate by iamneo,Entry level IT services or product company jobs,Free for Govt college students For other colleges - Rs.500/ per student,,Hybrid
iamneo,Information Technology,Virtual Internships - Full Stack Developers,Virtual Internships,1,Any,,"1,2,3,4",Online,225,"• Get a hands-on experience with iamneo and get exposure to the real-world problems and scenarios
• Chance to explore career options in different fields and expand their professional networks
• Along with gaining tremendous experience, gain credits from institutions by successfully completing the internships",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 5,000/- per student",,Online
iamneo,Information Technology,Virtual Internships - Full Stack Developers,Virtual Internships,2,MCA,,"1,2,3",Online,225,"• Get a hands-on experience with iamneo and get exposure to the real-world problems and scenarios
• Chance to explore career options in different fields and expand their professional networks
• Along with gaining tremendous experience, gain credits from institutions by successfully completing the internships",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 5,000/- per student",,Online
iamneo,Information Technology,Information Technology,IT,3,Any,,"1,2,3",Implemented tEmerging Technologiesough TTT hybrid model (or) Virtual,120,"Upon completion of this course, you will be able to • Write HTML and CSS
• Understand website creation conventions
• Build a simple HTML text site
• Style web pages using CSS
• Customize creative websites",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 5,000/- per student",,Virtual
iamneo,Information Technology,Information Technology,IT,4,Any,,"1,2",Implemented tEmerging Technologiesough TTT hybrid model (or) Virtual,120,"Upon completion of this course, you will be able to • Write HTML and CSS
• Understand website creation conventions
• Build a simple HTML text site
• Style web pages using CSS
• Customize creative websites",Course completion certificate by iamneo,Entry level IT services or product company jobs,"Girl child from Government schools - Free
For Others - Rs. 5,000/- per student",,Virtual
FACE Prep,Personality Development,Interview Readiness,Personality Development,1,Any,,"1,2,3,4",Offline,60,"To train students on all skills required to be Interview-ready.
To develop Communication Skills tEmerging Technologiesough various actively engaging training sessions.
To provide students with Mock experience on all aspects of a real interview.",FACE Prep Certification,IT and Core jobs,"Cost per student: Rs. 3,600 + GST",NA,Offline
FACE Prep,Personality Development,Interview Readiness,Personality Development,2,Any,,"1,2,3",Offline,60,"To train students on all skills required to be Interview-ready.
To develop Communication Skills tEmerging Technologiesough various actively engaging training sessions.
To provide students with Mock experience on all aspects of a real interview.",FACE Prep Certification,IT and Core jobs,"Cost per student: Rs. 3,600 + GST",NA,Offline
FACE Prep,Information Technology,Full Stack Development,Full Stack,1,"CSE, IT, EEE, ECE","B.E. Computer Science and Engineering, B.E. Electrical and Electronics Engineering, B.E. Electronics and Communication Engineering, B.Tech. Information Technology, B.E. Electronics and Communication Engineering (Part Time), B.E. Computer Science and Engineering (Tamil Medium), B.E. Computer Science and Engineering (Part Time), B.E. Electrical and Electronics Engineering (Part Time)","1,2,3,4",Online,60,"To comprehensively train students on Front End Development, Back End Development and DB.
To train students on all the relevant languages such as HTML, CSS, Node.js, JavaScript etc.. to become a Full Stack Developer.
To provide a huge database of questions to continuously keep up the practice.",FACE Prep Certification,Software jobs,"Cost per student: Rs. 3,000 + GST",https://www.faceprep.in/prograd/full-stack-developer/,Online
FACE Prep,Information Technology,Full Stack Development,Full Stack,1,"CSE,IT,EEE,ECE","B.E. Computer Science and Engineering, B.E. Electrical and Electronics Engineering, B.E. Electronics and Communication Engineering, B.Tech. Information Technology, B.E. Electronics and Communication Engineering (Part Time), B.E. Computer Science and Engineering (Tamil Medium), B.E. Computer Science and Engineering (Part Time), B.E. Electrical and Electronics Engineering (Part Time)","1,2,3,4",Offline,60,"To comprehensively train students on Front End Development, Back End Development and DB.
To train students on all the relevant languages such as HTML, CSS, Node.js, JavaScript etc.. to become a Full Stack Developer.
To provide a huge database of questions to continuously keep up the practice.",FACE Prep Certification,Software jobs,"Cost per student: Rs. 4,500 + GST",https://www.faceprep.in/prograd/full-stack-developer/,Offline
FACE Prep,Information Technology,Programming for Placements,Placements,1,Any,,"1,2,3,4",Offline,60,"To comprehensively train students to be proficient in programming skills required for placements in IT companies.
To inculcate programming skills in Python language along with the provision of an inclusive platform for hands-on practice.",FACE Prep Certification,Software jobs,"Cost per student: Rs. 3,600 + GST",NA,Offline
FACE Prep,Information Technology,Programming for Placements,Placements,2,Any,,"1,2,3",Offline,60,"To comprehensively train students to be proficient in programming skills required for placements in IT companies.
To inculcate programming skills in Python language along with the provision of an inclusive platform for hands-on practice.",FACE Prep Certification,Software jobs,"Cost per student: Rs. 3,600 + GST",NA,Offline
FACE Prep,Banking and Finance,Basics of Finance and Fintech,Basics of Finance,1,Any,,"1,2,3,4",Online,15,"To train students on the basics of Finance to enhance their real-world financial knowledge.
To create awareness about opportunities in Fintech industries.
To inculcate the knowledge of industry practices along with the use of associated tools and technologies.",FACE Prep Certification,NA,Cost per student: Rs. 500 + GST,Will be conducted as an Online Live Class,Online
FACE Prep,Banking and Finance,Basics of Finance and Fintech,Basics of Finance,2,Any,,"1,2,3",Online,15,"To train students on the basics of Finance to enhance their real-world financial knowledge.
To create awareness about opportunities in Fintech industries.
To inculcate the knowledge of industry practices along with the use of associated tools and technologies.",FACE Prep Certification,NA,Cost per student: Rs. 500 + GST,Will be conducted as an Online Live Class,Online
FACE Prep,Banking and Finance,Basics of Finance and Fintech,Basics of Finance,1,Any,,"1,2,3,4",Offline,15,"To train students on the basics of Finance to enhance their real-world financial knowledge.
To create awareness about opportunities in Fintech industries.
To inculcate the knowledge of industry practices along with the use of associated tools and technologies.",FACE Prep Certification,NA,"Cost per student: Rs. 1,000 + GST",NA,Offline
FACE Prep,Banking and Finance,Basics of Finance and Fintech,Basics of Finance,2,Any,,"1,2,3",Offline,15,"To train students on the basics of Finance to enhance their real-world financial knowledge.
To create awareness about opportunities in Fintech industries.
To inculcate the knowledge of industry practices along with the use of associated tools and technologies.",FACE Prep Certification,NA,"Cost per student: Rs. 1,000 + GST",NA,Offline
Microsoft,Information Technology,MS office Specialist,Micro Soft Office,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,"Microsoft Word (Word and Word 2019)- Measures competency in the correct application of the principal features of Word by creating and editing documents for a variety of purposes and situations. The exam covers the ability to create and maintain professional-looking reports, multicolumn newsletters, résumés, and business correspondence.
Microsoft Excel (Excel and Excel 2019)- Measures competency in the fundamentals of creating and managing worksheets and workbooks, creating cells and ranges, creating tables, applying formulas and functions, and creating charts and objects. Microsoft PowerPoint (PowerPoint and PowerPoint 2019)- Measures competency to create, edit, and enhance presentations and slideshows, including the ability to create and manage presentations, insert and format shapes and slides, create slide content, apply transitions and animations, and manage multiple presentations. Presentation examples include professional-grade sales presentations, employee training, instructional materials, and kiosk slideshows.",Microsoft Certificate,Microsoft Office Specialist,Rs.475 + GST,"https://docs.microsoft.com/en-us/certifications/exams/mo-100
https://docs.microsoft.com/en-us/certifications/exams/mo-200
https://docs.microsoft.com/en-us/certifications/exams/mo-300",Online
Microsoft,Information Technology,Azure Fundamentals (Az-),Azure,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,This course will provide foundational level knowledge on cloud concepts; core Azure services; and Azure management and governance features and tools.,Microsoft Certificate,Fundamentals Course,Rs.600 +GST,Exam AZ-900: Microsoft Azure Fundamentals - Learn | Microsoft Docs,Online
Microsoft,Information Technology,Azure Fundamentals (Az-),Azure,2,Any,,"1,2,3",Online,100+ hours -with mulitude learning modules avl,This course will provide foundational level knowledge on cloud concepts; core Azure services; and Azure management and governance features and tools.,Microsoft Certificate,Fundamentals Course,Rs.600 +GST,Exam AZ-900: Microsoft Azure Fundamentals - Learn | Microsoft Docs,Online
Microsoft,Information Technology,Azure AI Program Fundamental (AI ),Azure,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,"This course helps students understand the concept of Artificial Intelligence workloads and considerations, fundamental principles of machine learning on Azure, features of computer vision workloads on Azure and features of Natural Language Processing (NLP) workloads on Azure.",Microsoft Certificate,Fundamentals Course,Rs.750 +GST,Exam AI-900: Microsoft Azure AI Fundamentals - Learn | Microsoft Docs,Online
Microsoft,Information Technology,Azure AI Program Fundamental (AI ),Azure,2,Any,,"1,2,3",Online,100+ hours -with mulitude learning modules avl,"This course helps students understand the concept of Artificial Intelligence workloads and considerations, fundamental principles of machine learning on Azure, features of computer vision workloads on Azure and features of Natural Language Processing (NLP) workloads on Azure.",Microsoft Certificate,Fundamentals Course,Rs.750 +GST,Exam AI-900: Microsoft Azure AI Fundamentals - Learn | Microsoft Docs,Online
Microsoft,Information Technology,Azure Data fundamental (DP-),Azure,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,This course helps students understand core data concepts; identify considerations for relational data on Azure; describe considerations for working with non-relational data on Azure; and describe an analytics workload on Azure.,Microsoft Certificate,Fundamentals Course,Rs.750 +GST,Exam DP-900: Microsoft Azure Data Fundamentals - Learn | Microsoft Docs,Online
Microsoft,Information Technology,Azure Data fundamental (DP-),Azure,2,Any,,"1,2,3",Online,100+ hours -with mulitude learning modules avl,This course helps students understand core data concepts; identify considerations for relational data on Azure; describe considerations for working with non-relational data on Azure; and describe an analytics workload on Azure.,Microsoft Certificate,Fundamentals Course,Rs.750 +GST,Exam DP-900: Microsoft Azure Data Fundamentals - Learn | Microsoft Docs,Online
Microsoft,Information Technology,Dynamics Fundamentals (CRM) MB-,,2,Any,,"1,2,3",Online,100+ hours -with mulitude learning modules avl,"This course helps studetns Understand the core capabilities across the Dynamic 365 customer engagement apps, Validate Dynamics 365 skills, Highlight understanding of business operations and customer engagement and Demonstrate capability in Dynamics 365 customer engagement capabilities.",Microsoft Certificate,Fundamentals Course,Rs.750 +GST,Exam MB-910: Microsoft Dynamics 365 Fundamentals (CRM) - Learn | Microsoft Docs,Online
Microsoft,Information Technology,Dynamics Fundamentals (ERP) (MB-),,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,"This course helps studetns Understand the fundamentals of the platform, applications of Dynamics 365, Integration of Dynamics 365 with an array of applications and deeper understanding of business finance and operations and basic solution capabilities.",Microsoft Certificate,Fundamentals Course,Rs.750 +GST,Exam MB-920: Microsoft Dynamics 365 Fundamentals (ERP) - Learn | Microsoft Docs,Online
Microsoft,Information Technology,Dynamics Fundamentals (ERP) (MB-),,2,Any,,"1,2,3",Online,100+ hours -with mulitude learning modules avl,"This course helps studetns Understand the fundamentals of the platform, applications of Dynamics 365, Integration of Dynamics 365 with an array of applications and deeper understanding of business finance and operations and basic solution capabilities.",Microsoft Certificate,Fundamentals Course,Rs.750 +GST,Exam MB-920: Microsoft Dynamics 365 Fundamentals (ERP) - Learn | Microsoft Docs,Online
Microsoft,Information Technology,"Microsoft Security, Compliance, and Identity Fundamentals( SC )",Microsoft,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,"This course helps studetns understand the concepts of security, compliance, and identity; capabilities of Microsoft identity and access management solutions; capabilities of Microsoft Security solutions; and capabilities of Microsoft compliance solutions.",Microsoft Certificate,Fundamentals Course,Rs.750 +GST,"Exam SC-900: Microsoft Security, Compliance, and Identity Fundamentals - Learn | Microsoft Docs",Online
Microsoft,Information Technology,Azure Developer Associate (AZ-),Azure,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,"This course teaches developers how to create end-to-end solutions in Microsoft Azure. Students will learn how to implement Azure compute solutions, create Azure Functions, implement and manage web apps, develop solutions utilizing Azure storage, implement authentication and authorization, and secure their solutions by using KeyVault and Managed Identities. Students will also learn how to connect to and consume Azure services and third-party services, and include event- and message-based models in their solutions. The course also covers monitoring, troubleshooting, and optimizing Azure solutions.",Microsoft Certificate,Developer,Rs. 3500+GST,Exam AZ-204: Developing Solutions for Microsoft Azure - Learn | Microsoft Docs,Online
Microsoft,Information Technology,DevOps Engineer Expert (AZ-),DevOps,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,"This course provides the knowledge and skills to design and implement DevOps processes and practices. Students will learn how to plan for DevOps, use source control, scale Git for an enterprise, consolidate artifacts, design a dependency management strategy, manage secrets, implement continuous integration, implement a container build strategy, design a release strategy, set up a release management workflow, implement a deployment pattern, and optimize feedback mechanisms",Microsoft Certificate,DevOps Engineer,Rs. 3500+GST,Exam AZ-400: Designing and Implementing Microsoft DevOps Solutions - Certifications | Microsoft Docs,Online
Microsoft,Information Technology,Azure IoT Developer Speciaty ( AZ-),IoT,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,"This course provides students with the skills and knowledge required to successfully create and maintain the cloud and edge portions of an Azure IoT solution. The course includes full coverage of the core Azure IoT services such as IoT Hub, Device Provisioning Services, Azure Stream Analytics, Time Series Insights, and more. In addition to the focus on Azure PaaS services, the course includes sections on IoT Edge, device management, monitoring and troubleshooting, security concerns, Azure Digital Twins, and Azure IoT Central.",Microsoft Certificate,IoT Developer,Rs. 3500+GST,https://docs.microsoft.com/en-us/certifications/exams/az-220,Online
Microsoft,Information Technology,Microsoft Certified: Azure Data Scientist Associate (DP-),Data Science,1,Any,,"1,2,3,4",Online,100+ hours -with mulitude learning modules avl,"Learn how to operate machine learning solutions at cloud scale using Azure Machine Learning. This course teaches you to leverage your existing knowledge of Python and machine learning to manage data ingestion and preparation, model training and deployment, and machine learning solution monitoring in Microsoft Azure.",Microsoft Certificate,Data Scientist,Rs. 3500+GST,Exam DP-100: Designing and Implementing a Data Science Solution on Azure - Learn | Microsoft Docs,Online
L&T EduTech,Mechanical,S.no 132 - Heating Ventilation & Airconditioning,Mechanical Airconditioning,1,Any,,"1,2,3,4",online,30 Emerging Technologiess theory + asessments,"The course provides key design techniques and practical application aspects in designing HVAC systems. In this course, the learners will get an opportunity to learn about HVAC design fundamentals and applications based on L&T’s experience on very large projects.",L&T EduTech Certificate,"HVAC design engineer, HVAC execution engineer",3500+gst,https://lntedutech.com/ventilation-air-conditioning-system-design-for-buildings/,online
L&T EduTech,Mechanical,Sr. No. 17 Certificate Course on Arduino Programming,Arduino Programming,1,Any,,"1,2,3,4",online,30 Emerging Technologiess theory & demo + asessments,,L&T EduTech Certificate,Design engineer,3500+gst,,online
L&T EduTech,Mechanical,Sr. no 70 Public Policy,Public Policy,1,Any,,"1,2,3,4",Online,30 Emerging Technologiess theory +assesmets,"Expected to be able to understand the big challenges in society, learn how to influence policies and make the right choice on the role that they want to take in addressing these challenges.",L&T EduTech certificate,Upskilling course,3500+GST,https://lntedutech.com/public-policy-for-young-professionals/,Online
NSE Academy,Banking and Finance,Banking and Insurance,BFSI,2,Any,,"1,2,3",Online,30,"a. Appreciate the significance and functioning of the banking and insurance system b. Acquire skills for enhanced employability in retail banking, corporate banking, digital banking and insurance",Professional Certification from NSE Academy,"Banking, Insurance",Rs. 500 + GST,www.nseknowledgehub.com,Online
NSE Academy,Banking and Finance,Securities Markets,BFSI,2,Any,,"1,2,3",Online,30,"a. Distinguish the various securities market instruments and investment opportunities b. Acquire futuristic skills for enhanced employment in brokerage firms, depository participants and other financial services companies",Professional Certification from NSE Academy,Financial Services,Rs. 500 + GST,www.nseknowledgehub.com,Online
NSE Academy,Banking and Finance,Mutual Funds,BFSI,2,Any,,"1,2,3",Online,30,"a. Appreciate the different categories of mutual funds, interpret Offer Documents, evaluate risks and returns of mutual fund schemes b. Acquire skills for enhanced employability in mutual fund companies, distribution companies, fintech companies, etc.",Professional Certification from NSE Academy,Financial Services,Rs. 500 + GST,www.nseknowledgehub.com,Online
NSE Academy,Banking and Finance,Income Tax and GST,BFSI,2,Any,,"1,2,3",Online,30,"a. Acquire skills for income tax computation, deduction, payments and reconciliation b. Acquire skills for GST registration, filing, assessment and audit",Professional Certification from NSE Academy,"Accounting, Taxation and Auditing",Rs. 500 + GST,www.nseknowledgehub.com,Online
NSE Academy,Emerging Technologies,Blockchain Technology,Blockchain,1,Any,,"1,2,3,4",Online,30,"a. Appreciate the concepts of Blockchain, Smart Contracts, Hyperledger, IPFS and their Scope b. Acquire application-oriented skills of the emerging technology of Blockchain",Professional Certification from NSE Academy,Technology,*Rs. 1000 + GST,www.nseknowledgehub.com,Online
inlingua International Language Center Chennai,Languages,"Training for International language proficiency
German - A",Languages,1,Any,,"1, 2, 3, 4",Online,60 hours (Trainer Led),"1) Students can introduce themselves in their respective foreign language.
2) They can converse in foreign language with respect to their daily activities.","inlingua International Proficiency Certificate for the Basic level.
(German A1)
(Japanese N5)","1. IT Specialists
2. IT Consultants/Analysts
3. Data Scientists/Analysts
4. Language Translator
5. Software Developers
6. Doctors
7. Engineers
8. Mechanical and
Vehicle Engineers
9. Electrical Engineers
10. Civil Engineers
11. Scientists
12. Mathematicians
13. Nurses and Senior Care Workers
14. Metal Workers
15. Electronics
Technicians or Electricians 16. Mechatronics
17. Sellers in Retail",3500/- (Basic Level),"German A1
https://drive.google.com/drive/folders/1vnsnG-mJLXMDmPl_O-UAnbrDA50C0VYj?usp=sharing
Japanese N5
https://drive.google.com/drive/folders/1w-jMiMGZ1BvlvT2HelRSECW3wpwYgPHZ?usp=sharing",Online
inlingua International Language Center Chennai,Languages,"Training for International language proficiency
German - A",Languages,2,Any,,"1,2,3",Online,61 hours (Trainer Led),"1) Students can introduce themselves in their respective foreign language.
2) They can converse in foreign language with respect to their daily activities.","inlingua International Proficiency Certificate for the Basic level.
(German A1)
(Japanese N5)","1. IT Specialists
2. IT Consultants/Analysts
3. Data Scientists/Analysts
4. Language Translator
5. Software Developers
6. Doctors
7. Engineers
8. Mechanical and
Vehicle Engineers
9. Electrical Engineers
10. Civil Engineers
11. Scientists
12. Mathematicians
13. Nurses and Senior Care Workers
14. Metal Workers
15. Electronics
Technicians or Electricians 16. Mechatronics
17. Sellers in Retail",3500/- (Basic Level),"German A1
https://drive.google.com/drive/folders/1vnsnG-mJLXMDmPl_O-UAnbrDA50C0VYj?usp=sharing
Japanese N5
https://drive.google.com/drive/folders/1w-jMiMGZ1BvlvT2HelRSECW3wpwYgPHZ?usp=sharing",Online
